,Dataset,SampleID,Reference,Method,Parameters,Precision,Recall,F-measure,Pearson r,Pearson p,Spearman r,Spearman p,best N alignments,confidence,coverage,e value,e-value,max accepts,min consensus fraction,similarity
250,B1-iter0,S1,gg_13_8_otus,uclust,0.51:0.9:1:partial-ref,0.842044134727,0.814149354295,0.827861832715,0.0904501766792,4.0568084798e-05,0.240527133634,2.08888167728e-28,,,,,,[1.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
386,B1-iter3,S1,gg_13_8_otus,uclust,0.51:0.9:1:partial-ref,0.843805049912,0.808666291503,0.825862068966,0.0959995740679,1.38311667897e-05,0.236678783677,2.09076629135e-27,,,,,,[1.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
522,F2-iter4,S1,unite-97-rep-set,uclust,0.51:0.9:1:partial-ref,0.279447603574,0.185045723507,0.222653721683,-0.548029053493,4.28650919253e-215,-0.696414706603,0.0,,,,,,[1.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
658,B2-iter2,S1,gg_13_8_otus,uclust,0.51:0.9:1:partial-ref,0.822316555488,0.764374295378,0.792287467134,0.102477702677,3.03331549069e-06,0.229917861029,3.35548380734e-26,,,,,,[1.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
794,B1-iter4,S1,gg_13_8_otus,uclust,0.51:0.9:1:partial-ref,0.852430555556,0.810676940011,0.831029619182,0.0912188510901,3.20515771163e-05,0.256431191657,1.8112212055e-32,,,,,,[1.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
930,F1-iter1,S1,unite-97-rep-set,uclust,0.51:0.9:1:partial-ref,0.307565789474,0.19209039548,0.2364843503,-0.579363428845,8.22797845209e-250,-0.674514783064,0.0,,,,,,[1.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1066,B1-iter2,S1,gg_13_8_otus,uclust,0.51:0.9:1:partial-ref,0.851311953353,0.817011751539,0.833809251856,0.0903646108928,4.32660692337e-05,0.246934954537,9.57388854878e-30,,,,,,[1.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1202,F2-iter0,S1,unite-97-rep-set,uclust,0.51:0.9:1:partial-ref,0.278260869565,0.18410041841,0.221592697513,-0.583095496991,4.97096268281e-257,-0.70501000669,0.0,,,,,,[1.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1338,F2-iter3,S1,unite-97-rep-set,uclust,0.51:0.9:1:partial-ref,0.262268704747,0.174705251876,0.20971373432,-0.532235204586,2.09704234487e-203,-0.698649597596,0.0,,,,,,[1.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1474,F2-iter1,S1,unite-97-rep-set,uclust,0.51:0.9:1:partial-ref,0.274343122102,0.182613168724,0.219271155034,-0.558850716147,1.53091351269e-236,-0.690688873819,0.0,,,,,,[1.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1610,B2-iter3,S1,gg_13_8_otus,uclust,0.51:0.9:1:partial-ref,0.828434313137,0.780667043527,0.803841676368,0.0978711617276,8.802256619e-06,0.222215924692,2.08501984665e-24,,,,,,[1.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1746,F1-iter3,S1,unite-97-rep-set,uclust,0.51:0.9:1:partial-ref,0.329498767461,0.212169312169,0.258126810428,-0.46284985204,9.10585214359e-144,-0.634709486108,4.38390438537e-305,,,,,,[1.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1882,B1-iter1,S1,gg_13_8_otus,uclust,0.51:0.9:1:partial-ref,0.855216881594,0.82012366498,0.837302725968,0.094838722762,1.90450482801e-05,0.258170637906,3.29617485671e-32,,,,,,[1.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
2018,F1-iter0,S1,unite-97-rep-set,uclust,0.51:0.9:1:partial-ref,0.299598393574,0.192864529473,0.23466498899,-0.534266892807,6.4740887658e-207,-0.676537325766,0.0,,,,,,[1.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
2154,B2-iter0,S1,gg_13_8_otus,uclust,0.51:0.9:1:partial-ref,0.823599523242,0.77293064877,0.797461050202,0.0977014780061,7.88906712358e-06,0.227279331877,8.01485034141e-26,,,,,,[1.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
2290,B2-iter4,S1,gg_13_8_otus,uclust,0.51:0.9:1:partial-ref,0.821470937129,0.772448410485,0.796205806266,0.0976625330278,7.5664241943e-06,0.229647145776,1.83962365036e-26,,,,,,[1.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
2426,F2-iter2,S1,unite-97-rep-set,uclust,0.51:0.9:1:partial-ref,0.279674796748,0.186956521739,0.224104234528,-0.526273486372,4.35172186463e-194,-0.700575454416,0.0,,,,,,[1.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
2562,B2-iter1,S1,gg_13_8_otus,uclust,0.51:0.9:1:partial-ref,0.814836795252,0.756890848953,0.784795655902,0.104256129894,1.4543625423e-06,0.233222268809,1.18027370417e-27,,,,,,[1.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
2698,F1-iter4,S1,unite-97-rep-set,uclust,0.51:0.9:1:partial-ref,0.310980720872,0.194955333684,0.239664082687,-0.491919071728,4.71843814182e-166,-0.66470340985,0.0,,,,,,[1.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
119,F1-iter2,S1,unite-97-rep-set,uclust,0.76:0.9:3:partial-ref,0.489104116223,0.110745614035,0.18059901654,-0.328570943399,1.97549162351e-52,-0.485717936226,5.89199757574e-121,,,,,,[3.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
255,B1-iter0,S1,gg_13_8_otus,uclust,0.76:0.9:3:partial-ref,0.971571906355,0.652442448063,0.780651662748,0.153047211906,5.5866269351e-11,0.485173573583,8.36753725312e-108,,,,,,[3.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
391,B1-iter3,S1,gg_13_8_otus,uclust,0.76:0.9:3:partial-ref,0.977605512489,0.638716938661,0.772634445201,0.168615656716,5.74481178924e-13,0.520549124185,9.08871229064e-126,,,,,,[3.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
527,F2-iter4,S1,unite-97-rep-set,uclust,0.76:0.9:3:partial-ref,0.504559270517,0.0892953200646,0.151736745887,-0.248759851427,6.76904657534e-30,-0.429838408408,1.02974340275e-91,,,,,,[3.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
663,B2-iter2,S1,gg_13_8_otus,uclust,0.76:0.9:3:partial-ref,0.964788732394,0.540586245772,0.692919075145,0.183711240653,3.39693349347e-15,0.493700832031,9.08439862498e-112,,,,,,[3.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
799,B1-iter4,S1,gg_13_8_otus,uclust,0.76:0.9:3:partial-ref,0.976588628763,0.642817831591,0.775307002987,0.154327069022,2.65836455736e-11,0.493716672509,5.77846096693e-114,,,,,,[3.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
935,F1-iter1,S1,unite-97-rep-set,uclust,0.76:0.9:3:partial-ref,0.498746867168,0.102208525937,0.169650468883,-0.346812633591,1.01060413516e-61,-0.465994287014,3.44285146259e-116,,,,,,[3.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1071,B1-iter2,S1,gg_13_8_otus,uclust,0.76:0.9:3:partial-ref,0.974874371859,0.651371012871,0.780945991278,0.15499248671,3.08649523949e-11,0.512932568379,1.71820996348e-122,,,,,,[3.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1207,F2-iter0,S1,unite-97-rep-set,uclust,0.76:0.9:3:partial-ref,0.482866043614,0.0810669456067,0.138826690551,-0.316378244836,1.57488692999e-49,-0.481405429822,5.14094019662e-121,,,,,,[3.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1343,F2-iter3,S1,unite-97-rep-set,uclust,0.76:0.9:3:partial-ref,0.496932515337,0.0868167202572,0.147810218978,-0.200406108345,7.76073283301e-20,-0.407046935458,7.33068546369e-82,,,,,,[3.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1479,F2-iter1,S1,unite-97-rep-set,uclust,0.76:0.9:3:partial-ref,0.478260869565,0.0905349794239,0.152249134948,-0.254594481921,5.95064888016e-33,-0.425692279362,9.12336604807e-95,,,,,,[3.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1615,B2-iter3,S1,gg_13_8_otus,uclust,0.76:0.9:3:partial-ref,0.98294884654,0.553985302431,0.708604483008,0.186512770246,1.9178979007e-15,0.532213776931,3.4407987885e-131,,,,,,[3.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1751,F1-iter3,S1,unite-97-rep-set,uclust,0.76:0.9:3:partial-ref,0.528,0.104761904762,0.174834437086,-0.208211238338,1.11700554432e-21,-0.398627759115,1.11110526724e-79,,,,,,[3.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1887,B1-iter1,S1,gg_13_8_otus,uclust,0.76:0.9:3:partial-ref,0.98399326032,0.656548622822,0.787592717465,0.163026902712,3.53640475477e-12,0.512827775902,3.58050765849e-121,,,,,,[3.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2023,F1-iter0,S1,unite-97-rep-set,uclust,0.76:0.9:3:partial-ref,0.457831325301,0.0982419855222,0.161770966369,-0.310068660091,2.48548337273e-49,-0.490031713323,8.332477538e-131,,,,,,[3.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2159,B2-iter0,S1,gg_13_8_otus,uclust,0.76:0.9:3:partial-ref,0.96828543112,0.546420581655,0.69860564891,0.180884380888,7.50228861429e-15,0.520367464014,7.80423836592e-127,,,,,,[3.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2295,B2-iter4,S1,gg_13_8_otus,uclust,0.76:0.9:3:partial-ref,0.97725024728,0.551031790296,0.704707560628,0.182175418255,5.13611924098e-15,0.529797560268,5.93240440149e-132,,,,,,[3.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2431,F2-iter2,S1,unite-97-rep-set,uclust,0.76:0.9:3:partial-ref,0.448071216617,0.0820652173913,0.138723013321,-0.253543940485,4.35709765423e-31,-0.493749708204,5.5137789019e-125,,,,,,[3.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2567,B2-iter1,S1,gg_13_8_otus,uclust,0.76:0.9:3:partial-ref,0.971223021583,0.520948180816,0.678148546825,0.195371925206,2.64992787795e-17,0.52577837883,1.83247123855e-131,,,,,,[3.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2703,F1-iter4,S1,unite-97-rep-set,uclust,0.76:0.9:3:partial-ref,0.480620155039,0.0977404098791,0.162445414847,-0.268215404487,5.3968816585e-36,-0.482913246243,2.25850475526e-123,,,,,,[3.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
121,F1-iter2,S1,unite-97-rep-set,uclust,1.0:0.9:1:partial-ref,0.310580204778,0.199561403509,0.242990654206,-0.541913193649,7.9933975245e-201,-0.669164435384,0.0,,,,,,[1.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
257,B1-iter0,S1,gg_13_8_otus,uclust,1.0:0.9:1:partial-ref,0.842044134727,0.814149354295,0.827861832715,0.0904501766792,4.0568084798e-05,0.240527133634,2.08888167728e-28,,,,,,[1.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
393,B1-iter3,S1,gg_13_8_otus,uclust,1.0:0.9:1:partial-ref,0.843805049912,0.808666291503,0.825862068966,0.0959995740679,1.38311667897e-05,0.236678783677,2.09076629135e-27,,,,,,[1.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
529,F2-iter4,S1,unite-97-rep-set,uclust,1.0:0.9:1:partial-ref,0.279447603574,0.185045723507,0.222653721683,-0.548029053493,4.28650919253e-215,-0.696414706603,0.0,,,,,,[1.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
665,B2-iter2,S1,gg_13_8_otus,uclust,1.0:0.9:1:partial-ref,0.822316555488,0.764374295378,0.792287467134,0.102477702677,3.03331549069e-06,0.229917861029,3.35548380734e-26,,,,,,[1.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
801,B1-iter4,S1,gg_13_8_otus,uclust,1.0:0.9:1:partial-ref,0.852430555556,0.810676940011,0.831029619182,0.0912188510901,3.20515771163e-05,0.256431191657,1.8112212055e-32,,,,,,[1.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
937,F1-iter1,S1,unite-97-rep-set,uclust,1.0:0.9:1:partial-ref,0.307565789474,0.19209039548,0.2364843503,-0.579363428845,8.22797845209e-250,-0.674514783064,0.0,,,,,,[1.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1073,B1-iter2,S1,gg_13_8_otus,uclust,1.0:0.9:1:partial-ref,0.851311953353,0.817011751539,0.833809251856,0.0903646108928,4.32660692337e-05,0.246934954537,9.57388854878e-30,,,,,,[1.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1209,F2-iter0,S1,unite-97-rep-set,uclust,1.0:0.9:1:partial-ref,0.278260869565,0.18410041841,0.221592697513,-0.583095496991,4.97096268281e-257,-0.70501000669,0.0,,,,,,[1.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1345,F2-iter3,S1,unite-97-rep-set,uclust,1.0:0.9:1:partial-ref,0.262268704747,0.174705251876,0.20971373432,-0.532235204586,2.09704234487e-203,-0.698649597596,0.0,,,,,,[1.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1481,F2-iter1,S1,unite-97-rep-set,uclust,1.0:0.9:1:partial-ref,0.274343122102,0.182613168724,0.219271155034,-0.558850716147,1.53091351269e-236,-0.690688873819,0.0,,,,,,[1.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1617,B2-iter3,S1,gg_13_8_otus,uclust,1.0:0.9:1:partial-ref,0.828434313137,0.780667043527,0.803841676368,0.0978711617276,8.802256619e-06,0.222215924692,2.08501984665e-24,,,,,,[1.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1753,F1-iter3,S1,unite-97-rep-set,uclust,1.0:0.9:1:partial-ref,0.329498767461,0.212169312169,0.258126810428,-0.46284985204,9.10585214359e-144,-0.634709486108,4.38390438537e-305,,,,,,[1.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
1889,B1-iter1,S1,gg_13_8_otus,uclust,1.0:0.9:1:partial-ref,0.855216881594,0.82012366498,0.837302725968,0.094838722762,1.90450482801e-05,0.258170637906,3.29617485671e-32,,,,,,[1.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
2025,F1-iter0,S1,unite-97-rep-set,uclust,1.0:0.9:1:partial-ref,0.299598393574,0.192864529473,0.23466498899,-0.534266892807,6.4740887658e-207,-0.676537325766,0.0,,,,,,[1.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
2161,B2-iter0,S1,gg_13_8_otus,uclust,1.0:0.9:1:partial-ref,0.823599523242,0.77293064877,0.797461050202,0.0977014780061,7.88906712358e-06,0.227279331877,8.01485034141e-26,,,,,,[1.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
2297,B2-iter4,S1,gg_13_8_otus,uclust,1.0:0.9:1:partial-ref,0.821470937129,0.772448410485,0.796205806266,0.0976625330278,7.5664241943e-06,0.229647145776,1.83962365036e-26,,,,,,[1.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
2433,F2-iter2,S1,unite-97-rep-set,uclust,1.0:0.9:1:partial-ref,0.279674796748,0.186956521739,0.224104234528,-0.526273486372,4.35172186463e-194,-0.700575454416,0.0,,,,,,[1.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
2569,B2-iter1,S1,gg_13_8_otus,uclust,1.0:0.9:1:partial-ref,0.814836795252,0.756890848953,0.784795655902,0.104256129894,1.4543625423e-06,0.233222268809,1.18027370417e-27,,,,,,[1.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
2705,F1-iter4,S1,unite-97-rep-set,uclust,1.0:0.9:1:partial-ref,0.310980720872,0.194955333684,0.239664082687,-0.491919071728,4.71843814182e-166,-0.66470340985,0.0,,,,,,[1.0],"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
126,F1-iter2,S1,unite-97-rep-set,uclust,0.76:0.9:1:partial-ref,0.310580204778,0.199561403509,0.242990654206,-0.541913193649,7.9933975245e-201,-0.669164435384,0.0,,,,,,[1.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
262,B1-iter0,S1,gg_13_8_otus,uclust,0.76:0.9:1:partial-ref,0.842044134727,0.814149354295,0.827861832715,0.0904501766792,4.0568084798e-05,0.240527133634,2.08888167728e-28,,,,,,[1.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
398,B1-iter3,S1,gg_13_8_otus,uclust,0.76:0.9:1:partial-ref,0.843805049912,0.808666291503,0.825862068966,0.0959995740679,1.38311667897e-05,0.236678783677,2.09076629135e-27,,,,,,[1.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
534,F2-iter4,S1,unite-97-rep-set,uclust,0.76:0.9:1:partial-ref,0.279447603574,0.185045723507,0.222653721683,-0.548029053493,4.28650919253e-215,-0.696414706603,0.0,,,,,,[1.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
670,B2-iter2,S1,gg_13_8_otus,uclust,0.76:0.9:1:partial-ref,0.822316555488,0.764374295378,0.792287467134,0.102477702677,3.03331549069e-06,0.229917861029,3.35548380734e-26,,,,,,[1.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
806,B1-iter4,S1,gg_13_8_otus,uclust,0.76:0.9:1:partial-ref,0.852430555556,0.810676940011,0.831029619182,0.0912188510901,3.20515771163e-05,0.256431191657,1.8112212055e-32,,,,,,[1.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
942,F1-iter1,S1,unite-97-rep-set,uclust,0.76:0.9:1:partial-ref,0.307565789474,0.19209039548,0.2364843503,-0.579363428845,8.22797845209e-250,-0.674514783064,0.0,,,,,,[1.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1078,B1-iter2,S1,gg_13_8_otus,uclust,0.76:0.9:1:partial-ref,0.851311953353,0.817011751539,0.833809251856,0.0903646108928,4.32660692337e-05,0.246934954537,9.57388854878e-30,,,,,,[1.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1214,F2-iter0,S1,unite-97-rep-set,uclust,0.76:0.9:1:partial-ref,0.278260869565,0.18410041841,0.221592697513,-0.583095496991,4.97096268281e-257,-0.70501000669,0.0,,,,,,[1.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1350,F2-iter3,S1,unite-97-rep-set,uclust,0.76:0.9:1:partial-ref,0.262268704747,0.174705251876,0.20971373432,-0.532235204586,2.09704234487e-203,-0.698649597596,0.0,,,,,,[1.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1486,F2-iter1,S1,unite-97-rep-set,uclust,0.76:0.9:1:partial-ref,0.274343122102,0.182613168724,0.219271155034,-0.558850716147,1.53091351269e-236,-0.690688873819,0.0,,,,,,[1.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1622,B2-iter3,S1,gg_13_8_otus,uclust,0.76:0.9:1:partial-ref,0.828434313137,0.780667043527,0.803841676368,0.0978711617276,8.802256619e-06,0.222215924692,2.08501984665e-24,,,,,,[1.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1758,F1-iter3,S1,unite-97-rep-set,uclust,0.76:0.9:1:partial-ref,0.329498767461,0.212169312169,0.258126810428,-0.46284985204,9.10585214359e-144,-0.634709486108,4.38390438537e-305,,,,,,[1.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1894,B1-iter1,S1,gg_13_8_otus,uclust,0.76:0.9:1:partial-ref,0.855216881594,0.82012366498,0.837302725968,0.094838722762,1.90450482801e-05,0.258170637906,3.29617485671e-32,,,,,,[1.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2030,F1-iter0,S1,unite-97-rep-set,uclust,0.76:0.9:1:partial-ref,0.299598393574,0.192864529473,0.23466498899,-0.534266892807,6.4740887658e-207,-0.676537325766,0.0,,,,,,[1.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2166,B2-iter0,S1,gg_13_8_otus,uclust,0.76:0.9:1:partial-ref,0.823599523242,0.77293064877,0.797461050202,0.0977014780061,7.88906712358e-06,0.227279331877,8.01485034141e-26,,,,,,[1.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2302,B2-iter4,S1,gg_13_8_otus,uclust,0.76:0.9:1:partial-ref,0.821470937129,0.772448410485,0.796205806266,0.0976625330278,7.5664241943e-06,0.229647145776,1.83962365036e-26,,,,,,[1.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2438,F2-iter2,S1,unite-97-rep-set,uclust,0.76:0.9:1:partial-ref,0.279674796748,0.186956521739,0.224104234528,-0.526273486372,4.35172186463e-194,-0.700575454416,0.0,,,,,,[1.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2574,B2-iter1,S1,gg_13_8_otus,uclust,0.76:0.9:1:partial-ref,0.814836795252,0.756890848953,0.784795655902,0.104256129894,1.4543625423e-06,0.233222268809,1.18027370417e-27,,,,,,[1.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2710,F1-iter4,S1,unite-97-rep-set,uclust,0.76:0.9:1:partial-ref,0.310980720872,0.194955333684,0.239664082687,-0.491919071728,4.71843814182e-166,-0.66470340985,0.0,,,,,,[1.0],"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
127,F1-iter2,S1,unite-97-rep-set,uclust,0.51:0.8:5:partial-ref,0.527777777778,0.104166666667,0.173992673993,-0.235637844657,1.46549044501e-26,-0.398587898137,6.50208150698e-77,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
263,B1-iter0,S1,gg_13_8_otus,uclust,0.51:0.8:5:partial-ref,0.945215485756,0.726558113419,0.821587301587,0.129839514484,1.98083582635e-08,0.433119488547,9.7868580125e-86,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
399,B1-iter3,S1,gg_13_8_otus,uclust,0.51:0.8:5:partial-ref,0.942665673864,0.712436691052,0.811538461538,0.140756976706,1.15069308562e-09,0.431491298394,6.0115774543e-85,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
535,F2-iter4,S1,unite-97-rep-set,uclust,0.51:0.8:5:partial-ref,0.601398601399,0.0925228617536,0.160372960373,-0.087385690525,0.000101693711463,-0.28503577959,3.39096385465e-38,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
671,B2-iter2,S1,gg_13_8_otus,uclust,0.51:0.8:5:partial-ref,0.937603993344,0.635287485908,0.757392473118,0.157482074134,9.78145107664e-12,0.45488590555,4.25105752615e-95,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
807,B1-iter4,S1,gg_13_8_otus,uclust,0.51:0.8:5:partial-ref,0.945747800587,0.709961474959,0.811065702609,0.132666649028,7.00136510371e-09,0.437129106008,4.34573335737e-89,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
943,F1-iter1,S1,unite-97-rep-set,uclust,0.51:0.8:5:partial-ref,0.513812154696,0.095531587057,0.161108705067,-0.285678665545,3.71196246844e-41,-0.409414872017,1.33734436439e-86,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1079,B1-iter2,S1,gg_13_8_otus,uclust,0.51:0.8:5:partial-ref,0.952557449963,0.719082260772,0.819515306122,0.133315734158,8.53592668477e-09,0.455091269744,2.70872365618e-95,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1215,F2-iter0,S1,unite-97-rep-set,uclust,0.51:0.8:5:partial-ref,0.558064516129,0.0904811715481,0.155715571557,-0.206539075343,3.53754079367e-21,-0.366641389886,3.24810948204e-66,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1351,F2-iter3,S1,unite-97-rep-set,uclust,0.51:0.8:5:partial-ref,0.527027027027,0.0836012861736,0.144310823312,-0.140409292294,2.68248502246e-10,-0.344453982293,5.64463457551e-57,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1487,F2-iter1,S1,unite-97-rep-set,uclust,0.51:0.8:5:partial-ref,0.529230769231,0.0884773662551,0.151608638167,-0.188652930644,2.98099282417e-18,-0.358072805498,1.83727660773e-64,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1623,B2-iter3,S1,gg_13_8_otus,uclust,0.51:0.8:5:partial-ref,0.938060309698,0.650650084794,0.768357810414,0.152139562098,5.07343772136e-11,0.440100247579,2.93161802369e-88,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1759,F1-iter3,S1,unite-97-rep-set,uclust,0.51:0.8:5:partial-ref,0.544973544974,0.108994708995,0.181657848325,-0.148745478356,1.13605084921e-11,-0.342811477055,6.0883033455e-58,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1895,B1-iter1,S1,gg_13_8_otus,uclust,0.51:0.8:5:partial-ref,0.946004319654,0.738617200675,0.829545454545,0.133346726501,8.23674321005e-09,0.429767590766,3.26333104046e-84,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
2031,F1-iter0,S1,unite-97-rep-set,uclust,0.51:0.8:5:partial-ref,0.536111111111,0.0997931747673,0.168265039233,-0.190279454857,1.40430306175e-18,-0.364536198964,4.88018563391e-67,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
2167,B2-iter0,S1,gg_13_8_otus,uclust,0.51:0.8:5:partial-ref,0.927583401139,0.637583892617,0.755717600265,0.152481380532,3.12358913198e-11,0.455562172874,7.92166868709e-97,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
2303,B2-iter4,S1,gg_13_8_otus,uclust,0.51:0.8:5:partial-ref,0.941659819228,0.639152258784,0.76146179402,0.153497210999,2.6981244867e-11,0.46444639278,2.27335497453e-100,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
2439,F2-iter2,S1,unite-97-rep-set,uclust,0.51:0.8:5:partial-ref,0.538699690402,0.0945652173913,0.160887656033,-0.149404042892,2.13352251025e-11,-0.377552807714,2.08642939922e-68,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
2575,B2-iter1,S1,gg_13_8_otus,uclust,0.51:0.8:5:partial-ref,0.939393939394,0.63230429989,0.755848434926,0.159773730031,2.89661120909e-12,0.464804589851,8.1928453186e-102,,,,,,[5.0],"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
