	Dataset	Level	SampleID	Reference	Method	Parameters	Precision	Recall	F-measure	Pearson r	Pearson p	Spearman r	Spearman p	best N alignments	confidence	coverage	e value	e-value	max accepts	min consensus fraction	similarity
9415	sake	5	Moromi.T	gg_13_8_otus	uclust	0.76:0.9:1	1.0	1.0	1.0	0.9998242976310605	1.3558624332829495e-11	0.9523809523809524	0.00026040002438725105						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
9416	sake	5	Moto.B	gg_13_8_otus	uclust	0.76:0.9:1	1.0	1.0	1.0	0.9143902770350352	0.001469598982976089	0.9047619047619048	0.0020082755054294677						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
9417	sake	5	Moto.C	gg_13_8_otus	uclust	0.76:0.9:1	1.0	1.0	1.0	0.9654824864059124	0.00010017215746685697	0.8571428571428572	0.006530017254715292						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
9418	sake	5	Moto.D	gg_13_8_otus	uclust	0.76:0.9:1	1.0	1.0	1.0	0.9896782244485294	2.727942034565064e-06	1.0	0.0						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
9419	sake	5	Moto.F	gg_13_8_otus	uclust	0.76:0.9:1	1.0	1.0	1.0	0.9969834892000173	6.846547141833495e-08	1.0	0.0						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
9420	sake	5	Moto.I	gg_13_8_otus	uclust	0.76:0.9:1	1.0	1.0	1.0	0.9757667694918624	3.493389667911491e-05	0.9761904761904763	3.3143960262001043e-05						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
9421	sake	5	Moto.J	gg_13_8_otus	uclust	0.76:0.9:1	1.0	1.0	1.0	0.9997784064251733	2.7198147170447503e-11	0.9761904761904763	3.3143960262001043e-05						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
9422	sake	5	Moto.M	gg_13_8_otus	uclust	0.76:0.9:1	1.0	1.0	1.0	0.9938674254225537	5.73943140252579e-07	1.0	0.0						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
9423	sake	5	Moto.N	gg_13_8_otus	uclust	0.76:0.9:1	1.0	1.0	1.0	0.9994775606895722	3.563504949904677e-10	1.0	0.0						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
9424	sake	6	Koji.10	gg_13_8_otus	uclust	0.76:0.9:1	0.0	0.0	0.0	-0.1372440607192047	0.4948359641202369	-0.7550269442749509	5.330387202048507e-06						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
9425	sake	6	Koji.8	gg_13_8_otus	uclust	0.76:0.9:1	0.0	0.0	0.0	-0.10280459618533831	0.5887878066320087	-0.7616086121896368	1.0176606233868234e-06						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
9426	sake	6	Koji.9	gg_13_8_otus	uclust	0.76:0.9:1	0.0	0.0	0.0	-0.10758706354258345	0.5714712950780361	-0.7617484466922729	1.0102913422345202e-06						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
9427	sake	6	Moromi.A	gg_13_8_otus	uclust	0.76:0.9:1	0.0	0.0	0.0	-0.17127623558305105	0.3654816979667168	-0.7616086121896368	1.0176606233868234e-06						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
9428	sake	6	Moromi.B	gg_13_8_otus	uclust	0.76:0.9:1	0.0	0.0	0.0	-0.20032851890118217	0.2884956576083678	-0.7616086121896368	1.0176606233868234e-06						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
9429	sake	6	Moromi.C	gg_13_8_otus	uclust	0.76:0.9:1	0.0	0.0	0.0	-0.13650871118800784	0.47195832453377906	-0.7616086121896368	1.0176606233868234e-06						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
9430	sake	6	Moromi.D	gg_13_8_otus	uclust	0.76:0.9:1	0.0	0.0	0.0	-0.0951176817823714	0.6170892804458384	-0.7616086121896368	1.0176606233868234e-06						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
9431	sake	6	Moromi.E	gg_13_8_otus	uclust	0.76:0.9:1	0.0	0.0	0.0	-0.15291318638092397	0.41983220235478746	-0.7616086121896368	1.0176606233868234e-06						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
9432	sake	6	Moromi.F	gg_13_8_otus	uclust	0.76:0.9:1	0.0	0.0	0.0	-0.2288946667000946	0.22373035332227692	-0.7616086121896368	1.0176606233868234e-06						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
9433	sake	6	Moromi.G	gg_13_8_otus	uclust	0.76:0.9:1	0.0	0.0	0.0	-0.12289580641928377	0.517641355557384	-0.7616086121896368	1.0176606233868234e-06						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
9434	sake	6	Moromi.H	gg_13_8_otus	uclust	0.76:0.9:1	0.0	0.0	0.0	-0.11166082100928659	0.5569042104618411	-0.7616086121896368	1.0176606233868234e-06						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
9435	sake	6	Moromi.I	gg_13_8_otus	uclust	0.76:0.9:1	0.0	0.0	0.0	-0.18390996989160463	0.33063007269698086	-0.7616086121896368	1.0176606233868234e-06						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
9436	sake	6	Moromi.J	gg_13_8_otus	uclust	0.76:0.9:1	0.0	0.0	0.0	-0.10172438345210129	0.5927305273819634	-0.7616086121896368	1.0176606233868234e-06						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
9437	sake	6	Moromi.K	gg_13_8_otus	uclust	0.76:0.9:1	0.0	0.0	0.0	-0.07617876933116319	0.6890820990894115	-0.7616086121896368	1.0176606233868234e-06						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
9438	sake	6	Moromi.L	gg_13_8_otus	uclust	0.76:0.9:1	0.0	0.0	0.0	-0.11104182973843445	0.5591065575697409	-0.7616086121896368	1.0176606233868234e-06						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
9439	sake	6	Moromi.M	gg_13_8_otus	uclust	0.76:0.9:1	0.0	0.0	0.0	-0.10688945453827338	0.5739828963048444	-0.7616086121896368	1.0176606233868234e-06						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
9440	sake	6	Moromi.N	gg_13_8_otus	uclust	0.76:0.9:1	0.0	0.0	0.0	-0.09412847796069118	0.6207718414909085	-0.7616086121896368	1.0176606233868234e-06						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
9441	sake	6	Moromi.O	gg_13_8_otus	uclust	0.76:0.9:1	0.0	0.0	0.0	-0.08885023076743666	0.6405718455376253	-0.7616086121896368	1.0176606233868234e-06						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
9442	sake	6	Moromi.P	gg_13_8_otus	uclust	0.76:0.9:1	0.0	0.0	0.0	-0.08874155021204788	0.6409821459667882	-0.7616086121896368	1.0176606233868234e-06						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
9443	sake	6	Moromi.Q	gg_13_8_otus	uclust	0.76:0.9:1	0.0	0.0	0.0	-0.08642250826745028	0.6497617492265655	-0.7616086121896368	1.0176606233868234e-06						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
9444	sake	6	Moromi.R	gg_13_8_otus	uclust	0.76:0.9:1	0.0	0.0	0.0	-0.09161175026758862	0.630181425981299	-0.7616086121896368	1.0176606233868234e-06						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
9445	sake	6	Moromi.S	gg_13_8_otus	uclust	0.76:0.9:1	0.0	0.0	0.0	-0.07051645674086614	0.7111706426782365	-0.7616086121896368	1.0176606233868234e-06						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
9446	sake	6	Moromi.T	gg_13_8_otus	uclust	0.76:0.9:1	0.0	0.0	0.0	-0.07961531335761703	0.6757960316818858	-0.7616086121896368	1.0176606233868234e-06						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
9447	sake	6	Moto.B	gg_13_8_otus	uclust	0.76:0.9:1	0.0	0.0	0.0	-0.3133297486198121	0.09179346619955651	-0.7616086121896368	1.0176606233868234e-06						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
9448	sake	6	Moto.C	gg_13_8_otus	uclust	0.76:0.9:1	0.0	0.0	0.0	-0.2303311096433671	0.2207577470277957	-0.7616086121896368	1.0176606233868234e-06						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
9449	sake	6	Moto.D	gg_13_8_otus	uclust	0.76:0.9:1	0.0	0.0	0.0	-0.17952198911855716	0.34249673592918173	-0.7616086121896368	1.0176606233868234e-06						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
9450	sake	6	Moto.F	gg_13_8_otus	uclust	0.76:0.9:1	0.0	0.0	0.0	-0.14381455016617195	0.4483382518939343	-0.7616086121896368	1.0176606233868234e-06						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
9451	sake	6	Moto.I	gg_13_8_otus	uclust	0.76:0.9:1	0.0	0.0	0.0	-0.10957107790312612	0.5643554044289156	-0.7616086121896368	1.0176606233868234e-06						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
9452	sake	6	Moto.J	gg_13_8_otus	uclust	0.76:0.9:1	0.0	0.0	0.0	-0.10404047306715718	0.5842910164127695	-0.7616086121896368	1.0176606233868234e-06						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
9453	sake	6	Moto.M	gg_13_8_otus	uclust	0.76:0.9:1	0.0	0.0	0.0	-0.0973864124979304	0.6086777698346207	-0.7616086121896368	1.0176606233868234e-06						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
9454	sake	6	Moto.N	gg_13_8_otus	uclust	0.76:0.9:1	0.0	0.0	0.0	-0.10651185723032891	0.5753444177398738	-0.7616086121896368	1.0176606233868234e-06						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15795	wine	2	bits.2.351	unite_20.11.2016	uclust	0.76:0.9:1	0.8333333333333334	1.0	0.9090909090909091	0.9429274048065377	0.004792970939718285	0.6	0.20799999999999982						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15796	wine	2	bits.2.357	unite_20.11.2016	uclust	0.76:0.9:1	0.8333333333333334	1.0	0.9090909090909091	0.42531417934913923	0.4004967293859773	0.14285714285714288	0.7871720116618075						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15797	wine	2	bits.2.366	unite_20.11.2016	uclust	0.76:0.9:1	0.8	1.0	0.888888888888889	0.8192531068118372	0.08970164102532865	0.7	0.1881204043741873						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15798	wine	2	bits.2.370	unite_20.11.2016	uclust	0.76:0.9:1	0.8333333333333334	1.0	0.9090909090909091	0.787209751047553	0.06310199681483238	0.4285714285714286	0.3965014577259474						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15799	wine	2	bits.2.372	unite_20.11.2016	uclust	0.76:0.9:1	0.8333333333333334	1.0	0.9090909090909091	0.8734102767836259	0.023023139535591326	0.6571428571428573	0.15617492711370237						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15800	wine	2	bits.2.374	unite_20.11.2016	uclust	0.76:0.9:1	0.8	1.0	0.888888888888889	0.8895357095308397	0.043334776048650686	0.3	0.6238376647810728						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15801	wine	2	bits.2.375	unite_20.11.2016	uclust	0.76:0.9:1	0.8333333333333334	1.0	0.9090909090909091	0.9099622330723743	0.011795240149216565	0.4285714285714286	0.3965014577259474						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15802	wine	2	bits.2.376	unite_20.11.2016	uclust	0.76:0.9:1	0.8	1.0	0.888888888888889	0.9369987937334084	0.018802252482413663	0.7	0.1881204043741873						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15803	wine	2	bits.2.584	unite_20.11.2016	uclust	0.76:0.9:1	0.8333333333333334	1.0	0.9090909090909091	0.9919187132097854	9.769691118762432e-05	0.6571428571428573	0.15617492711370237						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15804	wine	2	bits.2.585	unite_20.11.2016	uclust	0.76:0.9:1	0.8333333333333334	1.0	0.9090909090909091	0.9727030503158434	0.0011075153942629087	0.6	0.20799999999999982						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15805	wine	2	bits.2.586	unite_20.11.2016	uclust	0.76:0.9:1	0.8333333333333334	1.0	0.9090909090909091	0.7710192887801235	0.0726452718227204	0.8857142857142858	0.01884548104956266						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15806	wine	2	bits.2.587	unite_20.11.2016	uclust	0.76:0.9:1	0.8333333333333334	1.0	0.9090909090909091	0.9181335631431454	0.009778831150298203	0.7714285714285715	0.07239650145772594						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15807	wine	2	bits.2.588	unite_20.11.2016	uclust	0.76:0.9:1	0.8333333333333334	1.0	0.9090909090909091	0.09311049192392068	0.860737875784849	0.2	0.704						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15808	wine	2	bits.2.589	unite_20.11.2016	uclust	0.76:0.9:1	0.8333333333333334	1.0	0.9090909090909091	-0.4544600381289969	0.36524065080716867	0.14285714285714288	0.7871720116618075						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15809	wine	2	bits.2.695	unite_20.11.2016	uclust	0.76:0.9:1	0.8333333333333334	1.0	0.9090909090909091	0.3013366736774628	0.5616762456378117	0.14285714285714288	0.7871720116618075						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15810	wine	2	bits.2.696	unite_20.11.2016	uclust	0.76:0.9:1	0.8333333333333334	1.0	0.9090909090909091	0.8755850838564829	0.022255693355942928	0.8857142857142858	0.01884548104956266						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15811	wine	2	bits.2.698	unite_20.11.2016	uclust	0.76:0.9:1	1.0	1.0	1.0	0.9991127613204932	0.0008872386795067968	0.7999999999999999	0.20000000000000007						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15812	wine	3	bits.2.351	unite_20.11.2016	uclust	0.76:0.9:1	0.8571428571428571	1.0	0.923076923076923	0.9896781390154545	2.0674887454082795e-05	0.6071428571428572	0.1482311614811614						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15813	wine	3	bits.2.357	unite_20.11.2016	uclust	0.76:0.9:1	0.8571428571428571	1.0	0.923076923076923	0.933078573042284	0.002145935294652107	0.42857142857142866	0.337368311085824						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15814	wine	3	bits.2.366	unite_20.11.2016	uclust	0.76:0.9:1	0.8	1.0	0.888888888888889	0.9888089783013894	0.0014187572388894758	0.7	0.1881204043741873						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15815	wine	3	bits.2.370	unite_20.11.2016	uclust	0.76:0.9:1	0.8571428571428571	1.0	0.923076923076923	0.8885807179850103	0.007489056824922027	0.642857142857143	0.11939237342741094						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15816	wine	3	bits.2.372	unite_20.11.2016	uclust	0.76:0.9:1	0.8571428571428571	1.0	0.923076923076923	0.9913439436732793	1.3327145702254662e-05	0.642857142857143	0.11939237342741094						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15817	wine	3	bits.2.374	unite_20.11.2016	uclust	0.76:0.9:1	0.8333333333333334	1.0	0.9090909090909091	0.9829088167891895	0.00043566657500064603	0.3714285714285715	0.46847813411078715						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15818	wine	3	bits.2.375	unite_20.11.2016	uclust	0.76:0.9:1	0.8571428571428571	1.0	0.923076923076923	0.9907569175843299	1.5697917064655726e-05	0.4642857142857144	0.2939341076002517						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15819	wine	3	bits.2.376	unite_20.11.2016	uclust	0.76:0.9:1	0.8333333333333334	1.0	0.9090909090909091	0.9947471428933898	4.13162919234002e-05	0.6571428571428573	0.15617492711370237						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15820	wine	3	bits.2.584	unite_20.11.2016	uclust	0.76:0.9:1	0.8571428571428571	1.0	0.923076923076923	0.9904480578628927	1.7039509317936913e-05	0.5357142857142858	0.21521745567801273						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15821	wine	3	bits.2.585	unite_20.11.2016	uclust	0.76:0.9:1	0.8571428571428571	1.0	0.923076923076923	0.9937632042205199	5.880375557214124e-06	0.6071428571428572	0.1482311614811614						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15822	wine	3	bits.2.586	unite_20.11.2016	uclust	0.76:0.9:1	0.8571428571428571	1.0	0.923076923076923	0.5888587978480193	0.16421246469282189	0.8928571428571429	0.006807187408935392						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15823	wine	3	bits.2.587	unite_20.11.2016	uclust	0.76:0.9:1	0.8571428571428571	1.0	0.923076923076923	0.8891234502277092	0.007400426243392943	0.8928571428571429	0.006807187408935392						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15824	wine	3	bits.2.588	unite_20.11.2016	uclust	0.76:0.9:1	0.8571428571428571	1.0	0.923076923076923	0.3161787032750987	0.48966086193037217	0.3214285714285715	0.4820720382996776						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15825	wine	3	bits.2.589	unite_20.11.2016	uclust	0.76:0.9:1	0.8571428571428571	1.0	0.923076923076923	-0.31188009163690766	0.4959059986836427	0.21428571428571433	0.6445115810207203						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15826	wine	3	bits.2.695	unite_20.11.2016	uclust	0.76:0.9:1	0.8333333333333334	1.0	0.9090909090909091	0.27174463419860145	0.6024165598249657	0.14285714285714288	0.7871720116618075						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15827	wine	3	bits.2.696	unite_20.11.2016	uclust	0.76:0.9:1	0.8571428571428571	1.0	0.923076923076923	0.8587320513455381	0.013331485274105211	0.9285714285714288	0.0025194724037946874						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15828	wine	3	bits.2.698	unite_20.11.2016	uclust	0.76:0.9:1	1.0	1.0	1.0	0.9969086823423685	0.0030913176576314876	1.0	0.0						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15829	wine	4	bits.2.351	unite_20.11.2016	uclust	0.76:0.9:1	0.8571428571428571	1.0	0.923076923076923	0.989668698011986	2.0722090995754208e-05	0.6071428571428572	0.1482311614811614						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15830	wine	4	bits.2.357	unite_20.11.2016	uclust	0.76:0.9:1	0.8571428571428571	1.0	0.923076923076923	0.9332316211027424	0.0021338660737645035	0.42857142857142866	0.337368311085824						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15831	wine	4	bits.2.366	unite_20.11.2016	uclust	0.76:0.9:1	0.8	1.0	0.888888888888889	0.9888089783013894	0.0014187572388894758	0.7	0.1881204043741873						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15832	wine	4	bits.2.370	unite_20.11.2016	uclust	0.76:0.9:1	0.8571428571428571	1.0	0.923076923076923	0.8885254102670231	0.0074981231353249715	0.642857142857143	0.11939237342741094						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15833	wine	4	bits.2.372	unite_20.11.2016	uclust	0.76:0.9:1	0.8571428571428571	1.0	0.923076923076923	0.9913561543708759	1.3280282577810094e-05	0.642857142857143	0.11939237342741094						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15834	wine	4	bits.2.374	unite_20.11.2016	uclust	0.76:0.9:1	0.8333333333333334	1.0	0.9090909090909091	0.9829088167891895	0.00043566657500064603	0.3714285714285715	0.46847813411078715						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15835	wine	4	bits.2.375	unite_20.11.2016	uclust	0.76:0.9:1	0.875	1.0	0.9333333333333333	0.9909816564873363	1.821286306837367e-06	0.4761904761904762	0.23293553465009798						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15836	wine	4	bits.2.376	unite_20.11.2016	uclust	0.76:0.9:1	0.8333333333333334	1.0	0.9090909090909091	0.9947471428933896	4.1316291923403706e-05	0.6571428571428573	0.15617492711370237						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15837	wine	4	bits.2.584	unite_20.11.2016	uclust	0.76:0.9:1	0.875	1.0	0.9333333333333333	0.9908159808544814	1.9232781866131796e-06	0.5714285714285715	0.1389599571607067						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15838	wine	4	bits.2.585	unite_20.11.2016	uclust	0.76:0.9:1	0.875	1.0	0.9333333333333333	0.9941707529991018	4.930338481148338e-07	0.6190476190476191	0.1017330374542646						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15839	wine	4	bits.2.586	unite_20.11.2016	uclust	0.76:0.9:1	0.8571428571428571	1.0	0.923076923076923	0.5874794926364878	0.16545106907268173	0.9285714285714288	0.0025194724037946874						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15840	wine	4	bits.2.587	unite_20.11.2016	uclust	0.76:0.9:1	0.875	1.0	0.9333333333333333	0.8927138959106168	0.002844157066206171	0.8333333333333335	0.01017554012345675						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15841	wine	4	bits.2.588	unite_20.11.2016	uclust	0.76:0.9:1	0.875	1.0	0.9333333333333333	0.3597604067551776	0.3813929263217692	0.4047619047619048	0.3198886412288162						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15842	wine	4	bits.2.589	unite_20.11.2016	uclust	0.76:0.9:1	0.875	1.0	0.9333333333333333	-0.22758007096655125	0.5877921668074836	0.3571428571428572	0.38512064355625636						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15843	wine	4	bits.2.695	unite_20.11.2016	uclust	0.76:0.9:1	0.8333333333333334	1.0	0.9090909090909091	0.29208614318562975	0.5743303498409876	0.14285714285714288	0.7871720116618075						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15844	wine	4	bits.2.696	unite_20.11.2016	uclust	0.76:0.9:1	0.875	1.0	0.9333333333333333	0.9271334284927891	0.0009151312878946209	0.880952380952381	0.0038503204637324014						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15845	wine	4	bits.2.698	unite_20.11.2016	uclust	0.76:0.9:1	1.0	1.0	1.0	0.9987841488771184	0.0012158511228815838	1.0	0.0						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15846	wine	5	bits.2.351	unite_20.11.2016	uclust	0.76:0.9:1	0.75	1.0	0.8571428571428571	0.9897226386746194	2.6929686652585645e-06	0.6467181814331598	0.08308772479827897						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15847	wine	5	bits.2.357	unite_20.11.2016	uclust	0.76:0.9:1	0.75	1.0	0.8571428571428571	0.9352528106585608	0.0006460571516296603	0.467074242146171	0.24326991663399547						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15848	wine	5	bits.2.366	unite_20.11.2016	uclust	0.76:0.9:1	0.8	1.0	0.888888888888889	0.9888089783013895	0.0014187572388894547	0.7	0.1881204043741873						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15849	wine	5	bits.2.370	unite_20.11.2016	uclust	0.76:0.9:1	0.75	1.0	0.8571428571428571	0.8956959326649223	0.002619602655063864	0.670670706671425	0.06869274160505996						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15850	wine	5	bits.2.372	unite_20.11.2016	uclust	0.76:0.9:1	0.75	1.0	0.8571428571428571	0.9913859957829368	1.5876152084484503e-06	0.670670706671425	0.06869274160505996						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15851	wine	5	bits.2.374	unite_20.11.2016	uclust	0.76:0.9:1	0.7142857142857143	1.0	0.8333333333333333	0.9830282975475375	7.141793478816889e-05	0.3783937343321348	0.402602201921755						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15852	wine	5	bits.2.375	unite_20.11.2016	uclust	0.76:0.9:1	0.7777777777777778	1.0	0.8750000000000001	0.9910787012992143	2.189084090760617e-07	0.4518868007280905	0.22203877371139524						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15853	wine	5	bits.2.376	unite_20.11.2016	uclust	0.76:0.9:1	0.7142857142857143	1.0	0.8333333333333333	0.9945461111220509	4.206776903095268e-06	0.7207499701564473	0.06763499473028148						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15854	wine	5	bits.2.584	unite_20.11.2016	uclust	0.76:0.9:1	0.7777777777777778	1.0	0.8750000000000001	0.9909473800373055	2.303660873275525e-07	0.728039845617479	0.026153620753162264						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15855	wine	5	bits.2.585	unite_20.11.2016	uclust	0.76:0.9:1	0.7777777777777778	1.0	0.8750000000000001	0.99415513559193	4.99777980082356e-08	0.5606743638663344	0.11632679499319289						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15856	wine	5	bits.2.586	unite_20.11.2016	uclust	0.76:0.9:1	0.75	1.0	0.8571428571428571	0.5729903265161328	0.13763531865890066	0.7664808076244857	0.026520014304076595						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15857	wine	5	bits.2.587	unite_20.11.2016	uclust	0.76:0.9:1	0.7777777777777778	1.0	0.8750000000000001	0.8954360793950487	0.001097429945175034	0.8451956828432803	0.004116597419302819						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15858	wine	5	bits.2.588	unite_20.11.2016	uclust	0.76:0.9:1	0.7777777777777778	1.0	0.8750000000000001	0.38494339226965396	0.30629473683824215	0.46025507481564765	0.21252229468836073						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
15859	wine	5	bits.2.589	unite_20.11.2016	uclust	0.76:0.9:1	0.7777777777777778	1.0	0.8750000000000001	-0.20086666316292967	0.6043077370227621	0.25104822262671694	0.5146735855804967						[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 9.0]
