	Dataset	Level	SampleID	Reference	Method	Parameters	Precision	Recall	F-measure	Taxon Accuracy Rate	Taxon Detection Rate
1303	mock-26-ITS9	4	Mock.30	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.75	0.2727272727272727
1304	mock-26-ITS9	4	Mock.31	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.6666666666666666	0.36363636363636365
1305	mock-26-ITS9	4	Mock.32	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.75	0.2727272727272727
1306	mock-26-ITS9	4	Mock.33	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.42857142857142855	0.2727272727272727
1307	mock-26-ITS9	4	Mock.34	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.6666666666666666	0.18181818181818182
1308	mock-26-ITS9	4	Mock.35	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.5	0.36363636363636365
1309	mock-26-ITS9	4	Mock.36	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.6666666666666666	0.18181818181818182
1310	mock-26-ITS9	4	Mock.37	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.8	0.36363636363636365
1311	mock-26-ITS9	4	Mock.38	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.6666666666666666	0.36363636363636365
1312	mock-26-ITS9	4	Mock.39	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.5714285714285714	0.36363636363636365
1313	mock-26-ITS9	4	Mock.4	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.8	0.7272727272727273
1314	mock-26-ITS9	4	Mock.40	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.5714285714285714	0.36363636363636365
1315	mock-26-ITS9	4	Mock.5	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.7777777777777778	0.6363636363636364
1316	mock-26-ITS9	4	Mock.6	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.875	0.6363636363636364
1317	mock-26-ITS9	4	Mock.7	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.6666666666666666	0.7272727272727273
1318	mock-26-ITS9	4	Mock.8	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.75	0.5454545454545454
1319	mock-26-ITS9	4	Mock.9	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.6666666666666666	0.5454545454545454
1320	mock-26-ITS9	5	Mock.1	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.7	0.6363636363636364
1321	mock-26-ITS9	5	Mock.10	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.7777777777777778	0.6363636363636364
1322	mock-26-ITS9	5	Mock.11	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.7	0.6363636363636364
1323	mock-26-ITS9	5	Mock.12	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.7142857142857143	0.45454545454545453
1324	mock-26-ITS9	5	Mock.13	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.75	0.5454545454545454
1325	mock-26-ITS9	5	Mock.14	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.75	0.5454545454545454
1326	mock-26-ITS9	5	Mock.15	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.8571428571428571	0.5454545454545454
1327	mock-26-ITS9	5	Mock.16	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.75	0.5454545454545454
1328	mock-26-ITS9	5	Mock.17	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.75	0.5454545454545454
1329	mock-26-ITS9	5	Mock.18	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.6	0.5454545454545454
1330	mock-26-ITS9	5	Mock.19	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.6363636363636364	0.6363636363636364
1331	mock-26-ITS9	5	Mock.2	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.7	0.6363636363636364
1332	mock-26-ITS9	5	Mock.20	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.75	0.5454545454545454
1333	mock-26-ITS9	5	Mock.21	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.5555555555555556	0.45454545454545453
1334	mock-26-ITS9	5	Mock.22	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.6	0.2727272727272727
1335	mock-26-ITS9	5	Mock.23	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.625	0.45454545454545453
1336	mock-26-ITS9	5	Mock.24	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.5714285714285714	0.36363636363636365
1337	mock-26-ITS9	5	Mock.25	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.6	0.2727272727272727
1338	mock-26-ITS9	5	Mock.26	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.5	0.36363636363636365
1339	mock-26-ITS9	5	Mock.27	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.375	0.2727272727272727
1340	mock-26-ITS9	5	Mock.28	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.5714285714285714	0.36363636363636365
1341	mock-26-ITS9	5	Mock.29	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.5	0.36363636363636365
1342	mock-26-ITS9	5	Mock.3	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.75	0.5454545454545454
1343	mock-26-ITS9	5	Mock.30	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.75	0.2727272727272727
1344	mock-26-ITS9	5	Mock.31	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.6666666666666666	0.36363636363636365
1345	mock-26-ITS9	5	Mock.32	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.75	0.2727272727272727
1346	mock-26-ITS9	5	Mock.33	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.42857142857142855	0.2727272727272727
1347	mock-26-ITS9	5	Mock.34	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.6666666666666666	0.18181818181818182
1348	mock-26-ITS9	5	Mock.35	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.5	0.36363636363636365
1349	mock-26-ITS9	5	Mock.36	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.6666666666666666	0.18181818181818182
1350	mock-26-ITS9	5	Mock.37	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.8	0.36363636363636365
1351	mock-26-ITS9	5	Mock.38	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.6666666666666666	0.36363636363636365
1352	mock-26-ITS9	5	Mock.39	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.5714285714285714	0.36363636363636365
1353	mock-26-ITS9	5	Mock.4	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.8	0.7272727272727273
1354	mock-26-ITS9	5	Mock.40	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.5714285714285714	0.36363636363636365
1355	mock-26-ITS9	5	Mock.5	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.7777777777777778	0.6363636363636364
1356	mock-26-ITS9	5	Mock.6	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.875	0.6363636363636364
1357	mock-26-ITS9	5	Mock.7	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.6666666666666666	0.7272727272727273
1358	mock-26-ITS9	5	Mock.8	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.75	0.5454545454545454
1359	mock-26-ITS9	5	Mock.9	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.6666666666666666	0.5454545454545454
1360	mock-26-ITS9	6	Mock.1	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.2727272727272727	0.2727272727272727
1361	mock-26-ITS9	6	Mock.10	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.3	0.2727272727272727
1362	mock-26-ITS9	6	Mock.11	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.2727272727272727	0.2727272727272727
1363	mock-26-ITS9	6	Mock.12	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.375	0.2727272727272727
1364	mock-26-ITS9	6	Mock.13	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.3333333333333333	0.2727272727272727
1365	mock-26-ITS9	6	Mock.14	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.3333333333333333	0.2727272727272727
1366	mock-26-ITS9	6	Mock.15	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.375	0.2727272727272727
1367	mock-26-ITS9	6	Mock.16	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.3333333333333333	0.2727272727272727
1368	mock-26-ITS9	6	Mock.17	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.3333333333333333	0.2727272727272727
1369	mock-26-ITS9	6	Mock.18	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.2727272727272727	0.2727272727272727
1370	mock-26-ITS9	6	Mock.19	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.25	0.2727272727272727
1371	mock-26-ITS9	6	Mock.2	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.2727272727272727	0.2727272727272727
1372	mock-26-ITS9	6	Mock.20	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.3333333333333333	0.2727272727272727
1373	mock-26-ITS9	6	Mock.21	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.1111111111111111	0.09090909090909091
1374	mock-26-ITS9	6	Mock.22	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.2	0.09090909090909091
1375	mock-26-ITS9	6	Mock.23	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.25	0.18181818181818182
1376	mock-26-ITS9	6	Mock.24	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.25	0.18181818181818182
1377	mock-26-ITS9	6	Mock.25	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.4	0.18181818181818182
1378	mock-26-ITS9	6	Mock.26	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.2222222222222222	0.18181818181818182
1379	mock-26-ITS9	6	Mock.27	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.125	0.09090909090909091
1380	mock-26-ITS9	6	Mock.28	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.2857142857142857	0.18181818181818182
1381	mock-26-ITS9	6	Mock.29	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.2222222222222222	0.18181818181818182
1382	mock-26-ITS9	6	Mock.3	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.3333333333333333	0.2727272727272727
1383	mock-26-ITS9	6	Mock.30	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.25	0.09090909090909091
1384	mock-26-ITS9	6	Mock.31	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.16666666666666666	0.09090909090909091
1385	mock-26-ITS9	6	Mock.32	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.25	0.09090909090909091
1386	mock-26-ITS9	6	Mock.33	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.14285714285714285	0.09090909090909091
1387	mock-26-ITS9	6	Mock.34	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.25	0.09090909090909091
1388	mock-26-ITS9	6	Mock.35	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.2222222222222222	0.18181818181818182
1389	mock-26-ITS9	6	Mock.36	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.3333333333333333	0.09090909090909091
1390	mock-26-ITS9	6	Mock.37	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.3333333333333333	0.18181818181818182
1391	mock-26-ITS9	6	Mock.38	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.2857142857142857	0.18181818181818182
1392	mock-26-ITS9	6	Mock.39	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.14285714285714285	0.09090909090909091
1393	mock-26-ITS9	6	Mock.4	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.2727272727272727	0.2727272727272727
1394	mock-26-ITS9	6	Mock.40	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.25	0.18181818181818182
1395	mock-26-ITS9	6	Mock.5	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.3	0.2727272727272727
1396	mock-26-ITS9	6	Mock.6	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.3333333333333333	0.2727272727272727
1397	mock-26-ITS9	6	Mock.7	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.23076923076923078	0.2727272727272727
1398	mock-26-ITS9	6	Mock.8	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.3333333333333333	0.2727272727272727
1399	mock-26-ITS9	6	Mock.9	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.2	-1.0	-1.0	-1.0	0.3	0.2727272727272727
1400	mock-26-ITS9	2	Mock.1	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.875	0.875
1401	mock-26-ITS9	2	Mock.10	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.8571428571428571	0.75
1402	mock-26-ITS9	2	Mock.11	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.8888888888888888	1.0
1403	mock-26-ITS9	2	Mock.12	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.8571428571428571	0.75
1404	mock-26-ITS9	2	Mock.13	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.875	0.875
1405	mock-26-ITS9	2	Mock.14	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.875	0.875
1406	mock-26-ITS9	2	Mock.15	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	1.0	0.75
1407	mock-26-ITS9	2	Mock.16	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.875	0.875
1408	mock-26-ITS9	2	Mock.17	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.875	0.875
1409	mock-26-ITS9	2	Mock.18	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.7777777777777778	0.875
1410	mock-26-ITS9	2	Mock.19	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.875	0.875
1411	mock-26-ITS9	2	Mock.2	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.875	0.875
1412	mock-26-ITS9	2	Mock.20	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.875	0.875
1413	mock-26-ITS9	2	Mock.21	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.75	0.75
1414	mock-26-ITS9	2	Mock.22	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.6	0.375
1415	mock-26-ITS9	2	Mock.23	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.75	0.75
1416	mock-26-ITS9	2	Mock.24	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.6666666666666666	0.5
1417	mock-26-ITS9	2	Mock.25	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.6	0.375
1418	mock-26-ITS9	2	Mock.26	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.7142857142857143	0.625
1419	mock-26-ITS9	2	Mock.27	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.6666666666666666	0.5
1420	mock-26-ITS9	2	Mock.28	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.7142857142857143	0.625
1421	mock-26-ITS9	2	Mock.29	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.7142857142857143	0.625
1422	mock-26-ITS9	2	Mock.3	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.875	0.875
1423	mock-26-ITS9	2	Mock.30	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.75	0.375
1424	mock-26-ITS9	2	Mock.31	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.8333333333333334	0.625
1425	mock-26-ITS9	2	Mock.32	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.75	0.375
1426	mock-26-ITS9	2	Mock.33	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.6666666666666666	0.5
1427	mock-26-ITS9	2	Mock.34	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.6666666666666666	0.25
1428	mock-26-ITS9	2	Mock.35	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.7142857142857143	0.625
1429	mock-26-ITS9	2	Mock.36	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.6666666666666666	0.25
1430	mock-26-ITS9	2	Mock.37	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.8	0.5
1431	mock-26-ITS9	2	Mock.38	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.8333333333333334	0.625
1432	mock-26-ITS9	2	Mock.39	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.7142857142857143	0.625
1433	mock-26-ITS9	2	Mock.4	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.875	0.875
1434	mock-26-ITS9	2	Mock.40	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.7142857142857143	0.625
1435	mock-26-ITS9	2	Mock.5	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.875	0.875
1436	mock-26-ITS9	2	Mock.6	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	1.0	0.875
1437	mock-26-ITS9	2	Mock.7	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.7777777777777778	0.875
1438	mock-26-ITS9	2	Mock.8	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.875	0.875
1439	mock-26-ITS9	2	Mock.9	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.875	0.875
1440	mock-26-ITS9	3	Mock.1	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.7777777777777778	0.7777777777777778
1441	mock-26-ITS9	3	Mock.10	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.875	0.7777777777777778
1442	mock-26-ITS9	3	Mock.11	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.8	0.8888888888888888
1443	mock-26-ITS9	3	Mock.12	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.8571428571428571	0.6666666666666666
1444	mock-26-ITS9	3	Mock.13	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.875	0.7777777777777778
1445	mock-26-ITS9	3	Mock.14	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.875	0.7777777777777778
1446	mock-26-ITS9	3	Mock.15	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	1.0	0.7777777777777778
1447	mock-26-ITS9	3	Mock.16	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.875	0.7777777777777778
1448	mock-26-ITS9	3	Mock.17	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.875	0.7777777777777778
1449	mock-26-ITS9	3	Mock.18	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.7	0.7777777777777778
1450	mock-26-ITS9	3	Mock.19	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.7272727272727273	0.8888888888888888
1451	mock-26-ITS9	3	Mock.2	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.8	0.8888888888888888
1452	mock-26-ITS9	3	Mock.20	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.875	0.7777777777777778
1453	mock-26-ITS9	3	Mock.21	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.6666666666666666	0.6666666666666666
1454	mock-26-ITS9	3	Mock.22	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.6	0.3333333333333333
1455	mock-26-ITS9	3	Mock.23	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.75	0.6666666666666666
1456	mock-26-ITS9	3	Mock.24	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.5714285714285714	0.4444444444444444
1457	mock-26-ITS9	3	Mock.25	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.6	0.3333333333333333
1458	mock-26-ITS9	3	Mock.26	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.625	0.5555555555555556
1459	mock-26-ITS9	3	Mock.27	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.5714285714285714	0.4444444444444444
1460	mock-26-ITS9	3	Mock.28	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.7142857142857143	0.5555555555555556
1461	mock-26-ITS9	3	Mock.29	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.625	0.5555555555555556
1462	mock-26-ITS9	3	Mock.3	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.875	0.7777777777777778
1463	mock-26-ITS9	3	Mock.30	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.75	0.3333333333333333
1464	mock-26-ITS9	3	Mock.31	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.8333333333333334	0.5555555555555556
1465	mock-26-ITS9	3	Mock.32	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.75	0.3333333333333333
1466	mock-26-ITS9	3	Mock.33	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.5714285714285714	0.4444444444444444
1467	mock-26-ITS9	3	Mock.34	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.6666666666666666	0.2222222222222222
1468	mock-26-ITS9	3	Mock.35	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.625	0.5555555555555556
1469	mock-26-ITS9	3	Mock.36	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.6666666666666666	0.2222222222222222
1470	mock-26-ITS9	3	Mock.37	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.8	0.4444444444444444
1471	mock-26-ITS9	3	Mock.38	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.8333333333333334	0.5555555555555556
1472	mock-26-ITS9	3	Mock.39	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.7142857142857143	0.5555555555555556
1473	mock-26-ITS9	3	Mock.4	unite_20.11.2016_clean_amplicon	naive-bayes	False:0.3	-1.0	-1.0	-1.0	0.8888888888888888	0.8888888888888888
