	Dataset	Level	SampleID	Reference	Method	Parameters	Precision	Recall	F-measure	Pearson r	Pearson p	Spearman r	Spearman p	best N alignments	confidence	coverage	e value	max accepts	min consensus fraction	similarity
2812	mock-16	4	mock.1	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.6808510638297872	0.7804878048780488	0.7272727272727273	0.41487303791222596	0.0014767825590341155	0.3391831923429431	0.010549842413549244	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
2813	mock-16	5	mock.1	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.5094339622641509	0.5869565217391305	0.5454545454545454	0.3368435186523079	0.003812731203259458	0.029527235496753138	0.8055153175340051	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
2814	mock-16	6	mock.1	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.22580645161290322	0.28	0.25	-0.23224928369524478	0.021379606397558086	-0.5681201651544046	1.051976663379361e-09	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
3135	mock-2	2	MockMiSeq.even	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.6363636363636364	0.875	0.7368421052631579	0.6592137035492825	0.01971070071633677	0.5541325293666536	0.061550295398452796	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
3136	mock-2	3	MockMiSeq.even	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.5384615384615384	0.875	0.6666666666666667	0.6677432367878181	0.009064344925163476	0.619726839465886	0.018084472057623136	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
3137	mock-2	4	MockMiSeq.even	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.6111111111111112	0.8461538461538461	0.7096774193548387	0.38123873010251	0.09721743800906785	0.6035968680041638	0.0048339229654825195	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
3138	mock-2	5	MockMiSeq.even	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.5806451612903226	0.72	0.6428571428571428	0.17740444285071158	0.2866301647337848	0.15969489918713545	0.33821114583433276	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
3139	mock-2	6	MockMiSeq.even	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.36585365853658536	0.42857142857142855	0.39473684210526316	-0.1571368401346622	0.22650206904764814	-0.4130168663491706	0.0009394588698765666	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
4090	mock-3	2	HMPMockV1.1.Even1	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	1.0	1.0	1.0	0.545083293422429	0.10321407112129506	0.4061811972299616	0.2441286818964912	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
4091	mock-3	2	HMPMockV1.1.Even2	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	1.0	1.0	1.0	0.7543190536671701	0.01170413676044929	0.5222329678670935	0.12150291881711318	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
4092	mock-3	2	HMPMockV1.2.Staggered1	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	1.0	0.7	0.8235294117647058	0.15241109331326064	0.6742379691132411	0.8210032962032697	0.003596582016915102	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
4093	mock-3	2	HMPMockV1.2.Staggered2	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	1.0	0.6	0.7499999999999999	0.10271474653476537	0.7776670591768633	0.7675385182541397	0.009545537686588843	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
4094	mock-3	3	HMPMockV1.1.Even1	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	1.0	1.0	1.0	-0.09759374638924327	0.7628519011998485	0.360163004829714	0.25014013246943373	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
4095	mock-3	3	HMPMockV1.1.Even2	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	1.0	1.0	1.0	-0.08171107543536534	0.8006935473845959	0.360163004829714	0.25014013246943373	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
4096	mock-3	3	HMPMockV1.2.Staggered1	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	1.0	0.75	0.8571428571428571	0.24258071872086118	0.4474511500231265	0.8177003958039568	0.0011573216564369792	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
4097	mock-3	3	HMPMockV1.2.Staggered2	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	1.0	0.6666666666666666	0.8	0.19510941031102005	0.5433990203618211	0.7943377742597393	0.0020279345829693567	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
4098	mock-3	4	HMPMockV1.1.Even1	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	1.0	0.9444444444444444	0.9714285714285714	-0.045636164320715066	0.8573012893054681	0.36281933150300355	0.13893334281691513	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
4099	mock-3	4	HMPMockV1.1.Even2	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	1.0	1.0	1.0	-0.035068853370148305	0.8901260117554866	0.36281933150300355	0.13893334281691513	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
4100	mock-3	4	HMPMockV1.2.Staggered1	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	1.0	0.6666666666666666	0.8	0.3913373176798045	0.10829118201730055	0.8348487482211919	1.6344365504899094e-05	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
4101	mock-3	4	HMPMockV1.2.Staggered2	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	1.0	0.7222222222222222	0.8387096774193548	0.36369485462314055	0.1379117458966131	0.8282246122221176	2.1897353160205504e-05	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
4102	mock-3	5	HMPMockV1.1.Even1	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	1.0	0.9444444444444444	0.9714285714285714	-0.045636164320715066	0.8573012893054681	0.36281933150300355	0.13893334281691513	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
4103	mock-3	5	HMPMockV1.1.Even2	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	1.0	1.0	1.0	-0.03506885337014831	0.8901260117554866	0.36281933150300355	0.13893334281691513	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
4104	mock-3	5	HMPMockV1.2.Staggered1	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	1.0	0.6666666666666666	0.8	0.39133731767980456	0.10829118201730055	0.8348487482211919	1.6344365504899094e-05	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
4105	mock-3	5	HMPMockV1.2.Staggered2	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	1.0	0.7222222222222222	0.8387096774193548	0.3636948546231406	0.1379117458966131	0.8282246122221176	2.1897353160205504e-05	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
4106	mock-3	6	HMPMockV1.1.Even1	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.3157894736842105	0.3	0.3076923076923077	-0.11892997833964496	0.5097651313922171	-0.5320933879008022	0.0014368094839761515	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
4107	mock-3	6	HMPMockV1.1.Even2	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.35	0.35	0.35	-0.07068474323258524	0.6958816789821621	-0.4958169935035422	0.0033435139762853245	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
4108	mock-3	6	HMPMockV1.2.Staggered1	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.46153846153846156	0.3	0.3636363636363637	-0.007364304853106973	0.9709189720107694	-0.1700702282544967	0.39638319274611156	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
4109	mock-3	6	HMPMockV1.2.Staggered2	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.35714285714285715	0.25	0.2941176470588235	-0.0009216151975009432	0.9962142693877201	-0.2003048405968104	0.29748946720519	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
5830	mock-4	2	HMPMockV1.1.Even1	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.9090909090909091	1.0	0.9523809523809523	0.30519998944531507	0.3614324829672796	0.6067798762169179	0.04776605011030354	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
5831	mock-4	2	HMPMockV1.1.Even2	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	1.0	1.0	1.0	0.22846218804980048	0.525517224691847	0.4061811972299616	0.2441286818964912	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
5832	mock-4	2	HMPMockV1.2.Staggered1	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.8333333333333334	1.0	0.9090909090909091	0.3935304585993667	0.20564174787374617	0.9103817221537509	3.910534427840821e-05	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
5833	mock-4	2	HMPMockV1.2.Staggered2	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.9090909090909091	1.0	0.9523809523809523	0.3841745050009248	0.24341083084005563	0.8264926346087739	0.0017092848482046983	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
5834	mock-4	3	HMPMockV1.1.Even1	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.8571428571428571	1.0	0.923076923076923	0.31235859094261614	0.2769167928369539	0.6232378481888233	0.01725666014535349	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
5835	mock-4	3	HMPMockV1.1.Even2	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.8571428571428571	1.0	0.923076923076923	0.3111555931293942	0.27886993518193237	0.5873878834699973	0.027196367663764657	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
5836	mock-4	3	HMPMockV1.2.Staggered1	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.6666666666666666	1.0	0.8	0.4615991173773798	0.05381481287864052	0.9396201795366245	7.3428443463451695e-09	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
5837	mock-4	3	HMPMockV1.2.Staggered2	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.8	1.0	0.888888888888889	0.4555409414355231	0.08792967973960232	0.8913024438985974	8.1986618566988e-06	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
5838	mock-4	4	HMPMockV1.1.Even1	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.8571428571428571	1.0	0.923076923076923	0.31353687624396204	0.16635228802182875	0.6647653061467717	0.0010106408602268764	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
5839	mock-4	4	HMPMockV1.1.Even2	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.9	1.0	0.9473684210526316	0.2688682060833858	0.2516892144380776	0.5779977087308582	0.0076014528770664965	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
5840	mock-4	4	HMPMockV1.2.Staggered1	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.75	1.0	0.8571428571428571	0.5879254496541395	0.0025164880335620888	0.8731248843124473	2.5978299679633434e-08	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
5841	mock-4	4	HMPMockV1.2.Staggered2	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.8181818181818182	1.0	0.9	0.5977935803912772	0.0033009416024006584	0.8692054421878376	1.5245965965485145e-07	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
5842	mock-4	5	HMPMockV1.1.Even1	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.8571428571428571	1.0	0.923076923076923	0.31758923447708676	0.16064933130453807	0.6647653061467717	0.0010106408602268764	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
5843	mock-4	5	HMPMockV1.1.Even2	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.9	1.0	0.9473684210526316	0.27248739158532076	0.24511569688534263	0.5779977087308582	0.0076014528770664965	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
5844	mock-4	5	HMPMockV1.2.Staggered1	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.72	1.0	0.8372093023255813	0.6988186737108859	0.00010197520905827124	0.8736498540337042	1.1852624180981956e-08	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
5845	mock-4	5	HMPMockV1.2.Staggered2	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.782608695652174	1.0	0.878048780487805	0.7123554131537185	0.00013704512472247857	0.8674408160435647	8.409983655148673e-08	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
5846	mock-4	6	HMPMockV1.1.Even1	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.3333333333333333	0.4	0.3636363636363636	-0.2270361489978342	0.18298903275388875	-0.4542177189239804	0.005389639319973793	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
5847	mock-4	6	HMPMockV1.1.Even2	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.32	0.4	0.35555555555555557	-0.21496011017833982	0.20136556641033232	-0.4489596768378799	0.005315269442017427	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
5848	mock-4	6	HMPMockV1.2.Staggered1	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.27586206896551724	0.4	0.32653061224489793	0.10104959203434669	0.529587585158823	-0.1817117749827777	0.25552242067378106	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
5849	mock-4	6	HMPMockV1.2.Staggered2	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.3076923076923077	0.4	0.34782608695652173	0.10515503556604336	0.5298001530359624	-0.1774580435867408	0.28648222714586863	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
7130	mock-5	2	HMPMockV1.1.Even1	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	1.0	1.0	1.0	0.2569882666353708	0.4735169570443943	0.4061811972299616	0.2441286818964912	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
7131	mock-5	2	HMPMockV1.1.Even2	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	1.0	1.0	1.0	0.21426924237116113	0.5522189969194871	0.4061811972299616	0.2441286818964912	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
7132	mock-5	2	HMPMockV1.2.Staggered1	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	1.0	1.0	1.0	0.13462555985609884	0.7107862077895815	0.7805023146484533	0.0077174786887822195	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
7133	mock-5	2	HMPMockV1.2.Staggered2	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	1.0	1.0	1.0	0.13626407647053548	0.707395620818692	0.7805023146484533	0.0077174786887822195	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
7134	mock-5	3	HMPMockV1.1.Even1	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.8571428571428571	1.0	0.923076923076923	0.3163081673488767	0.2705614917342298	0.5515379187511711	0.040897793495171114	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
7135	mock-5	3	HMPMockV1.1.Even2	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.8571428571428571	1.0	0.923076923076923	0.3046866682183257	0.28951160433359074	0.5515379187511711	0.040897793495171114	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
7136	mock-5	3	HMPMockV1.2.Staggered1	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.8	1.0	0.888888888888889	0.29674233627414415	0.28282179740427166	0.8571598099589334	4.442766355462572e-05	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
7137	mock-5	3	HMPMockV1.2.Staggered2	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.8571428571428571	1.0	0.923076923076923	0.3013648529070213	0.29506702529748474	0.8498979080064683	0.00011853871999034983	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
7138	mock-5	4	HMPMockV1.1.Even1	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.8181818181818182	1.0	0.9	0.3658035022037265	0.09408682913766514	0.6441369667948901	0.0012151153960908536	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
7139	mock-5	4	HMPMockV1.1.Even2	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.8571428571428571	1.0	0.923076923076923	0.3133323284877734	0.16664380773141865	0.5800654336109848	0.005842442409826315	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
7140	mock-5	4	HMPMockV1.2.Staggered1	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.75	1.0	0.8571428571428571	0.4762950168833782	0.01862904492102103	0.8628452538258187	5.822460144089321e-08	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
7141	mock-5	4	HMPMockV1.2.Staggered2	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.782608695652174	1.0	0.878048780487805	0.4854141358062216	0.018875949179256904	0.8334039000072333	7.916395851504442e-07	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
7142	mock-5	5	HMPMockV1.1.Even1	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.782608695652174	1.0	0.878048780487805	0.40526108287600715	0.05505797962007094	0.6929008923200697	0.0002474219021461863	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
7143	mock-5	5	HMPMockV1.1.Even2	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.8571428571428571	1.0	0.923076923076923	0.31786459566874553	0.1602667982974987	0.5800654336109848	0.005842442409826315	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
7144	mock-5	5	HMPMockV1.2.Staggered1	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.72	1.0	0.8372093023255813	0.5861589920074315	0.0020758240816803374	0.8692317901627948	1.720521388139103e-08	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
7145	mock-5	5	HMPMockV1.2.Staggered2	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.75	1.0	0.8571428571428571	0.6014862444536848	0.0018768669479918856	0.8339759459507355	4.1327228268736603e-07	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
7146	mock-5	6	HMPMockV1.1.Even1	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.3076923076923077	0.4	0.34782608695652173	-0.24363154360445025	0.1404841845893007	-0.4304545157535131	0.006983199455149964	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
7147	mock-5	6	HMPMockV1.1.Even2	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.3333333333333333	0.4	0.3636363636363636	-0.28851580232976426	0.0879141098919685	-0.45506305458480983	0.005293580508018249	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
7148	mock-5	6	HMPMockV1.2.Staggered1	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.27586206896551724	0.4	0.32653061224489793	0.10333612419273347	0.5202654411129665	-0.14758437387431986	0.3571376785539627	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
7149	mock-5	6	HMPMockV1.2.Staggered2	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.2962962962962963	0.4	0.3404255319148936	0.10866389107316538	0.5102289884536653	-0.16631447169284683	0.3115807546436316	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
8220	mock-6	2	Even1	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.28	1.0	0.43750000000000006	0.7672890964907736	7.6275783945942984e-06	0.7431240393572262	2.085576707789695e-05	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
8221	mock-6	2	Even2	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.30434782608695654	1.0	0.4666666666666667	0.7245191481668075	9.243010959052584e-05	0.7445493320702911	4.613609314456355e-05	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
8222	mock-6	2	Even3	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.35	1.0	0.5185185185185185	0.736671629242215	0.00021189412827515188	0.7816626095620458	4.697700989808697e-05	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
8223	mock-6	3	Even1	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.2	1.0	0.33333333333333337	0.5328524219238223	0.000982497034776291	0.6902644118697656	4.469235261429028e-06	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
8224	mock-6	3	Even2	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.23333333333333334	1.0	0.37837837837837834	0.5107274268009694	0.003927813850457164	0.7198284828549896	7.334602511885423e-06	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
8225	mock-6	3	Even3	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.25	1.0	0.4	0.5120563047508225	0.005343090127784148	0.7433503567473492	5.843891093226605e-06	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
8226	mock-6	4	Even1	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.2692307692307692	0.8235294117647058	0.4057971014492754	0.4835654674542192	0.00018403921823954118	0.5162219500972278	5.4785700586288355e-05	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
8227	mock-6	4	Even2	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.3181818181818182	0.8235294117647058	0.45901639344262296	0.4575959564294252	0.001220875284470332	0.5283433029134367	0.00013496897142739427	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
8228	mock-6	4	Even3	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.35	0.8235294117647058	0.4912280701754386	0.4524509129590135	0.0023173952715337277	0.5435514078803617	0.00016533326349821339	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
8229	mock-6	5	Even1	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.13793103448275862	0.24242424242424243	0.17582417582417584	0.013660416453170544	0.9024471279357789	-0.4084977257188121	0.00012616424131883742	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
8230	mock-6	5	Even2	gg_13_8_otus	sortmerna	1.0:0.9:1:0.9:1.0	0.16666666666666666	0.24242424242424243	0.19753086419753085	-0.037255344048925186	0.7543380278736442	-0.4122304080555867	0.0002902332865143161	[1.0]		[0.0, '.', 9.0]	[1.0, '.', 0.0]		[1.0, '.', 0.0]	[0.0, '.', 9.0]
