	Dataset	SampleID	Reference	Method	Parameters	Precision	Recall	F-measure	Pearson r	Pearson p	Spearman r	Spearman p	best N alignments	confidence	coverage	e value	max accepts	min consensus fraction	similarity
1497	mock-7	Even1	gg_13_8_otus	uclust	0.51:0.9:3	0.3829787234042553	0.36	0.37113402061855666	-0.3312925757929613	0.0009174689348361166	-0.8722781291087666	2.8515232925450224e-31					[3.0]	[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
1498	mock-7	Even2	gg_13_8_otus	uclust	0.51:0.9:3	0.3673469387755102	0.36	0.3636363636363636	-0.33120410224597874	0.000812137388561417	-0.8718146802195548	7.953197923188502e-32					[3.0]	[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
1499	mock-7	Even3	gg_13_8_otus	uclust	0.51:0.9:3	0.375	0.36	0.3673469387755102	-0.33862888297754873	0.0006482224392314395	-0.8720837831598877	1.4851601545840354e-31					[3.0]	[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
1692	mock-8	Even1	gg_13_8_otus	uclust	0.51:0.9:3	0.4090909090909091	0.36	0.3829787234042554	-0.3959833010660367	7.795836108610938e-05	-0.8723256638443067	2.4381339385884905e-30					[3.0]	[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
1693	mock-8	Even2	gg_13_8_otus	uclust	0.51:0.9:3	0.4	0.36	0.3789473684210526	-0.37938070518530637	0.00014970016081789677	-0.8724086664497384	1.152662559645694e-30					[3.0]	[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
1694	mock-8	Even3	gg_13_8_otus	uclust	0.51:0.9:3	0.3829787234042553	0.36	0.37113402061855666	-0.3973141822055576	5.5884524251616025e-05	-0.872274806669727	2.8548187662518944e-31					[3.0]	[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
1887	mock-9	Mock.1	unite_20.11.2016	uclust	0.51:0.9:3	0.0	0.0	0.0	-0.39900373444305326	0.17683009793683416	-0.626066928526795	0.022073046322273533					[3.0]	[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
1888	mock-9	Mock.2	unite_20.11.2016	uclust	0.51:0.9:3	0.0	0.0	0.0	-0.3990037344430532	0.17683009793683416	-0.626066928526795	0.022073046322273533					[3.0]	[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
1889	mock-9	Mock.3	unite_20.11.2016	uclust	0.51:0.9:3	0.0	0.0	0.0	-0.3990037344430532	0.17683009793683416	-0.626066928526795	0.022073046322273533					[3.0]	[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
52	mock-1	MockHiSeq.even	gg_13_8_otus	uclust	0.51:0.9:5	0.19047619047619047	0.24242424242424243	0.21333333333333335	-0.214156522364607	0.06504227531619115	-0.8588642087141547	6.639368050400914e-23					[5.0]	[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
221	mock-10	Mock.1	unite_20.11.2016	uclust	0.51:0.9:5	0.0	0.0	0.0	-0.39900373444305304	0.1768300979368345	-0.626066928526795	0.022073046322273533					[5.0]	[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
222	mock-10	Mock.2	unite_20.11.2016	uclust	0.51:0.9:5	0.0	0.0	0.0	-0.39900373444305315	0.17683009793683416	-0.626066928526795	0.022073046322273533					[5.0]	[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
223	mock-10	Mock.3	unite_20.11.2016	uclust	0.51:0.9:5	0.0	0.0	0.0	-0.3990037344430532	0.17683009793683416	-0.626066928526795	0.022073046322273533					[5.0]	[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
312	mock-2	MockMiSeq.even	gg_13_8_otus	uclust	0.51:0.9:5	0.23684210526315788	0.2727272727272727	0.2535211267605634	-0.2630990078395592	0.0266384886427909	-0.8639321074191176	3.0677202236106776e-22					[5.0]	[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
533	mock-3	HMPMockV1.1.Even1	gg_13_8_otus	uclust	0.51:0.9:5	0.15789473684210525	0.15	0.15384615384615385	-0.27977997687944783	0.08452440598095773	-0.9003063693837767	6.187739483608166e-15					[5.0]	[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
534	mock-3	HMPMockV1.1.Even2	gg_13_8_otus	uclust	0.51:0.9:5	0.19047619047619047	0.2	0.1951219512195122	-0.24407148310107876	0.12408485095668495	-0.894749146722136	3.1259304698048143e-15					[5.0]	[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
535	mock-3	HMPMockV1.2.Staggered1	gg_13_8_otus	uclust	0.51:0.9:5	0.23076923076923078	0.15	0.18181818181818185	-0.1175241834032335	0.5148163773976928	-0.8426660435819805	7.709866309738252e-10					[5.0]	[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
536	mock-3	HMPMockV1.2.Staggered2	gg_13_8_otus	uclust	0.51:0.9:5	0.14285714285714285	0.1	0.11764705882352941	-0.11036629430382422	0.5343547202284039	-0.8481980731426231	2.404551103792653e-10					[5.0]	[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
837	mock-4	HMPMockV1.1.Even1	gg_13_8_otus	uclust	0.51:0.9:5	0.24	0.3	0.2666666666666666	-0.3770357791012559	0.01067831102716788	-0.8814227715321894	1.3404531601539834e-15					[5.0]	[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
838	mock-4	HMPMockV1.1.Even2	gg_13_8_otus	uclust	0.51:0.9:5	0.2222222222222222	0.3	0.25531914893617025	-0.35807162417759636	0.013463698572910287	-0.8740318283318292	1.051797654301612e-15					[5.0]	[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
839	mock-4	HMPMockV1.2.Staggered1	gg_13_8_otus	uclust	0.51:0.9:5	0.21428571428571427	0.3	0.25	-0.09793232901344663	0.5078400109757948	-0.8474012195922677	3.084673973713821e-14					[5.0]	[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
840	mock-4	HMPMockV1.2.Staggered2	gg_13_8_otus	uclust	0.51:0.9:5	0.23076923076923078	0.3	0.2608695652173913	-0.10543069128294003	0.4855937976519864	-0.8519795471025503	6.010254247598744e-14					[5.0]	[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
1097	mock-5	HMPMockV1.1.Even1	gg_13_8_otus	uclust	0.51:0.9:5	0.17857142857142858	0.25	0.20833333333333331	-0.35600358437454316	0.013013233041949998	-0.8702491781002982	9.570256956112166e-16					[5.0]	[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
1098	mock-5	HMPMockV1.1.Even2	gg_13_8_otus	uclust	0.51:0.9:5	0.19230769230769232	0.25	0.2173913043478261	-0.3762980036255695	0.009953386166601616	-0.8777509314252798	1.1777201867255268e-15					[5.0]	[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
1099	mock-5	HMPMockV1.2.Staggered1	gg_13_8_otus	uclust	0.51:0.9:5	0.16666666666666666	0.25	0.2	-0.09328549387746082	0.5193474896874792	-0.8420287430626403	1.8332457309601477e-14					[5.0]	[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
1100	mock-5	HMPMockV1.2.Staggered2	gg_13_8_otus	uclust	0.51:0.9:5	0.1724137931034483	0.25	0.20408163265306123	-0.09718046016658616	0.5065130005705196	-0.8447206564449382	2.3654735374507248e-14					[5.0]	[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
1305	mock-6	Even1	gg_13_8_otus	uclust	0.51:0.9:5	0.0625	0.08	0.07017543859649122	-0.16876577685636146	0.07265922392741804	-0.8610606802264884	1.1086855930802138e-34					[5.0]	[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
1306	mock-6	Even2	gg_13_8_otus	uclust	0.51:0.9:5	0.07017543859649122	0.08	0.07476635514018691	-0.18016372888335927	0.06331617522917674	-0.8673775253168957	1.3423412578654579e-33					[5.0]	[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
1307	mock-6	Even3	gg_13_8_otus	uclust	0.51:0.9:5	0.07407407407407407	0.08	0.07692307692307691	-0.1846028490028476	0.06065649955171294	-0.8694664935783672	5.192888241463848e-33					[5.0]	[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
1500	mock-7	Even1	gg_13_8_otus	uclust	0.51:0.9:5	0.29545454545454547	0.26	0.27659574468085113	-0.3474394077846989	0.0006013146319700527	-0.8723293730509895	2.4350895834249536e-30					[5.0]	[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
1501	mock-7	Even2	gg_13_8_otus	uclust	0.51:0.9:5	0.2826086956521739	0.26	0.27083333333333337	-0.35160644091400395	0.00044347457480285496	-0.8723825726012574	5.6548355558680055e-31					[5.0]	[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
1502	mock-7	Even3	gg_13_8_otus	uclust	0.51:0.9:5	0.29545454545454547	0.26	0.27659574468085113	-0.35542395133288435	0.0004391354320124916	-0.8723256638443067	2.4381339385884905e-30					[5.0]	[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
1695	mock-8	Even1	gg_13_8_otus	uclust	0.51:0.9:5	0.3333333333333333	0.28	0.30434782608695654	-0.39130512621166086	0.0001148195250667685	-0.8718632923810922	1.200418780442086e-29					[5.0]	[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
1696	mock-8	Even2	gg_13_8_otus	uclust	0.51:0.9:5	0.32558139534883723	0.28	0.30107526881720437	-0.37442038914856907	0.00021782754986209647	-0.8721524202241191	5.3114169203610684e-30					[5.0]	[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
1697	mock-8	Even3	gg_13_8_otus	uclust	0.51:0.9:5	0.32558139534883723	0.28	0.30107526881720437	-0.3924022281666024	0.00010014051671483047	-0.8721485685987469	5.3182274873442e-30					[5.0]	[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
1890	mock-9	Mock.1	unite_20.11.2016	uclust	0.51:0.9:5	0.0	0.0	0.0	-0.39900373444305326	0.17683009793683416	-0.626066928526795	0.022073046322273533					[5.0]	[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
1891	mock-9	Mock.2	unite_20.11.2016	uclust	0.51:0.9:5	0.0	0.0	0.0	-0.3990037344430532	0.17683009793683416	-0.626066928526795	0.022073046322273533					[5.0]	[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
1892	mock-9	Mock.3	unite_20.11.2016	uclust	0.51:0.9:5	0.0	0.0	0.0	-0.3990037344430532	0.17683009793683416	-0.626066928526795	0.022073046322273533					[5.0]	[0.0, '.', 5.0, 1.0]	[0.0, '.', 9.0]
53	mock-1	MockHiSeq.even	gg_13_8_otus	uclust	0.76:0.8:1	0.2608695652173913	0.36363636363636365	0.3037974683544304	-0.21085154051905045	0.06214676244293167	-0.8526397813896754	2.0752518628400304e-23					[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
224	mock-10	Mock.1	unite_20.11.2016	uclust	0.76:0.8:1	0.0	0.0	0.0	-0.39900373444305304	0.1768300979368345	-0.626066928526795	0.022073046322273533					[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
225	mock-10	Mock.2	unite_20.11.2016	uclust	0.76:0.8:1	0.0	0.0	0.0	-0.39900373444305315	0.17683009793683416	-0.626066928526795	0.022073046322273533					[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
226	mock-10	Mock.3	unite_20.11.2016	uclust	0.76:0.8:1	0.0	0.0	0.0	-0.3990037344430532	0.17683009793683416	-0.626066928526795	0.022073046322273533					[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
313	mock-2	MockMiSeq.even	gg_13_8_otus	uclust	0.76:0.8:1	0.2727272727272727	0.36363636363636365	0.3116883116883117	-0.2542938871519498	0.025631716686816578	-0.8558368843993721	3.5958981527843676e-23					[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
537	mock-3	HMPMockV1.1.Even1	gg_13_8_otus	uclust	0.76:0.8:1	0.2631578947368421	0.25	0.25641025641025644	-0.38318392262238693	0.01604751249398535	-0.9003063693837767	6.187739483608166e-15					[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
538	mock-3	HMPMockV1.1.Even2	gg_13_8_otus	uclust	0.76:0.8:1	0.3	0.3	0.3	-0.34440525129190014	0.02954005057593398	-0.8976516808193759	4.277104049538777e-15					[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
539	mock-3	HMPMockV1.2.Staggered1	gg_13_8_otus	uclust	0.76:0.8:1	0.38461538461538464	0.25	0.30303030303030304	-0.14857490341940188	0.4092677791329379	-0.8426660435819805	7.709866309738252e-10					[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
540	mock-3	HMPMockV1.2.Staggered2	gg_13_8_otus	uclust	0.76:0.8:1	0.2857142857142857	0.2	0.23529411764705882	-0.13953859717412867	0.43124020438331734	-0.8481980731426231	2.404551103792653e-10					[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
841	mock-4	HMPMockV1.1.Even1	gg_13_8_otus	uclust	0.76:0.8:1	0.2916666666666667	0.35	0.31818181818181823	-0.4654444495938678	0.0014540923241244553	-0.8849682098223978	1.572786917074448e-15					[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
842	mock-4	HMPMockV1.1.Even2	gg_13_8_otus	uclust	0.76:0.8:1	0.2916666666666667	0.35	0.31818181818181823	-0.47467461576662623	0.0011318348654326183	-0.8849338013692725	1.5821475112924994e-15					[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
843	mock-4	HMPMockV1.2.Staggered1	gg_13_8_otus	uclust	0.76:0.8:1	0.2413793103448276	0.35	0.2857142857142857	-0.1194172155019115	0.4137732939029878	-0.8448131424206295	2.335093471247442e-14					[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
844	mock-4	HMPMockV1.2.Staggered2	gg_13_8_otus	uclust	0.76:0.8:1	0.2692307692307692	0.35	0.3043478260869565	-0.12972175282677328	0.39020723725537676	-0.8519795471025503	6.010254247598744e-14					[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
1101	mock-5	HMPMockV1.1.Even1	gg_13_8_otus	uclust	0.76:0.8:1	0.2222222222222222	0.3	0.25531914893617025	-0.2664408366972888	0.07024615052938457	-0.8740318283318292	1.051797654301612e-15					[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
1102	mock-5	HMPMockV1.1.Even2	gg_13_8_otus	uclust	0.76:0.8:1	0.24	0.3	0.2666666666666666	-0.2832768646333558	0.05934444430259265	-0.8813909506411328	1.3477642014035386e-15					[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
1103	mock-5	HMPMockV1.2.Staggered1	gg_13_8_otus	uclust	0.76:0.8:1	0.20689655172413793	0.3	0.24489795918367346	-0.07508858576856378	0.6081080414412001	-0.8447437750912046	2.3578444583160576e-14					[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
1104	mock-5	HMPMockV1.2.Staggered2	gg_13_8_otus	uclust	0.76:0.8:1	0.2222222222222222	0.3	0.25531914893617025	-0.07998268488959429	0.5930469692982934	-0.8497299012264535	4.263045986190307e-14					[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
1308	mock-6	Even1	gg_13_8_otus	uclust	0.76:0.8:1	0.05970149253731343	0.08	0.06837606837606838	-0.15466274244877878	0.09591153119235518	-0.8578843069013691	4.801610805760514e-35					[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
1309	mock-6	Even2	gg_13_8_otus	uclust	0.76:0.8:1	0.09090909090909091	0.1	0.09523809523809525	-0.17506930192792688	0.0740547827172481	-0.8688244774748716	3.231468170614361e-33					[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
1310	mock-6	Even3	gg_13_8_otus	uclust	0.76:0.8:1	0.07017543859649122	0.08	0.07476635514018691	-0.16914714048492588	0.0815620017393636	-0.8673798909833655	1.3411703963306218e-33					[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
1503	mock-7	Even1	gg_13_8_otus	uclust	0.76:0.8:1	0.49019607843137253	0.5	0.495049504950495	-0.3328672368171663	0.0006709836291532243	-0.8710612147147979	2.4772109975517875e-32					[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
1504	mock-7	Even2	gg_13_8_otus	uclust	0.76:0.8:1	0.4807692307692308	0.5	0.49019607843137253	-0.3369402589646595	0.0005345350141309544	-0.8705855573307115	1.437835991636149e-32					[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
1505	mock-7	Even3	gg_13_8_otus	uclust	0.76:0.8:1	0.49019607843137253	0.5	0.495049504950495	-0.34615472034893885	0.0003914377870690098	-0.8710641014274567	2.474648188813297e-32					[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
1698	mock-8	Even1	gg_13_8_otus	uclust	0.76:0.8:1	0.5	0.48	0.4897959183673469	-0.3806244774208681	0.00011053259327174406	-0.8720837831598877	1.4851601545840354e-31					[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
1699	mock-8	Even2	gg_13_8_otus	uclust	0.76:0.8:1	0.4897959183673469	0.48	0.48484848484848486	-0.3689792124901563	0.00017114946125936897	-0.8718146802195548	7.953197923188502e-32					[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
1700	mock-8	Even3	gg_13_8_otus	uclust	0.76:0.8:1	0.47058823529411764	0.48	0.4752475247524752	-0.3816879321224762	8.204138571589448e-05	-0.8710612147147979	2.4772109975517875e-32					[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
1893	mock-9	Mock.1	unite_20.11.2016	uclust	0.76:0.8:1	0.0	0.0	0.0	-0.39900373444305326	0.17683009793683416	-0.626066928526795	0.022073046322273533					[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
1894	mock-9	Mock.2	unite_20.11.2016	uclust	0.76:0.8:1	0.0	0.0	0.0	-0.3990037344430532	0.17683009793683416	-0.626066928526795	0.022073046322273533					[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
1895	mock-9	Mock.3	unite_20.11.2016	uclust	0.76:0.8:1	0.0	0.0	0.0	-0.3990037344430532	0.17683009793683416	-0.626066928526795	0.022073046322273533					[1.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
54	mock-1	MockHiSeq.even	gg_13_8_otus	uclust	0.76:0.8:3	0.13953488372093023	0.18181818181818182	0.15789473684210528	-0.2105068801325474	0.06796285551633988	-0.8574308740924114	4.7789686322667386e-23					[3.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
227	mock-10	Mock.1	unite_20.11.2016	uclust	0.76:0.8:3	0.0	0.0	0.0	-0.39900373444305304	0.1768300979368345	-0.626066928526795	0.022073046322273533					[3.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
228	mock-10	Mock.2	unite_20.11.2016	uclust	0.76:0.8:3	0.0	0.0	0.0	-0.39900373444305315	0.17683009793683416	-0.626066928526795	0.022073046322273533					[3.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
229	mock-10	Mock.3	unite_20.11.2016	uclust	0.76:0.8:3	0.0	0.0	0.0	-0.3990037344430532	0.17683009793683416	-0.626066928526795	0.022073046322273533					[3.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
314	mock-2	MockMiSeq.even	gg_13_8_otus	uclust	0.76:0.8:3	0.1891891891891892	0.21212121212121213	0.20000000000000004	-0.26579465908031213	0.026153487798867198	-0.8649651337198869	4.819382350860308e-22					[3.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
541	mock-3	HMPMockV1.1.Even1	gg_13_8_otus	uclust	0.76:0.8:3	0.10526315789473684	0.1	0.10256410256410256	-0.38394946340010694	0.015819695749585007	-0.9003063693837767	6.187739483608166e-15					[3.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
542	mock-3	HMPMockV1.1.Even2	gg_13_8_otus	uclust	0.76:0.8:3	0.15	0.15	0.15	-0.34518244578871915	0.02915090459609816	-0.8976516808193759	4.277104049538777e-15					[3.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
543	mock-3	HMPMockV1.2.Staggered1	gg_13_8_otus	uclust	0.76:0.8:3	0.14285714285714285	0.1	0.11764705882352941	-0.14682192107664258	0.4073344290596772	-0.8481980731426231	2.404551103792653e-10					[3.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
544	mock-3	HMPMockV1.2.Staggered2	gg_13_8_otus	uclust	0.76:0.8:3	0.07142857142857142	0.05	0.058823529411764705	-0.1428041821034757	0.4204273141078826	-0.8481980731426231	2.404551103792653e-10					[3.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
845	mock-4	HMPMockV1.1.Even1	gg_13_8_otus	uclust	0.76:0.8:3	0.12	0.15	0.1333333333333333	-0.45805721507481534	0.001555805977379679	-0.8814227715321894	1.3404531601539834e-15					[3.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
846	mock-4	HMPMockV1.1.Even2	gg_13_8_otus	uclust	0.76:0.8:3	0.14814814814814814	0.2	0.1702127659574468	-0.43936748779078294	0.002002613312018592	-0.8740318283318292	1.051797654301612e-15					[3.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
847	mock-4	HMPMockV1.2.Staggered1	gg_13_8_otus	uclust	0.76:0.8:3	0.13793103448275862	0.2	0.16326530612244897	-0.12920427413264363	0.376265275827797	-0.8448131424206295	2.335093471247442e-14					[3.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
848	mock-4	HMPMockV1.2.Staggered2	gg_13_8_otus	uclust	0.76:0.8:3	0.11538461538461539	0.15	0.13043478260869565	-0.13943836291740144	0.3553737001560685	-0.8519795471025503	6.010254247598744e-14					[3.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
1105	mock-5	HMPMockV1.1.Even1	gg_13_8_otus	uclust	0.76:0.8:3	0.1111111111111111	0.15	0.12765957446808512	-0.39038744103480505	0.006670401623775133	-0.8740318283318292	1.051797654301612e-15					[3.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
1106	mock-5	HMPMockV1.1.Even2	gg_13_8_otus	uclust	0.76:0.8:3	0.12	0.15	0.1333333333333333	-0.41694009404317633	0.004382497515732385	-0.8813909506411328	1.3477642014035386e-15					[3.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
1107	mock-5	HMPMockV1.2.Staggered1	gg_13_8_otus	uclust	0.76:0.8:3	0.10344827586206896	0.15	0.12244897959183673	-0.10159244691375148	0.48731290392772153	-0.8447437750912046	2.3578444583160576e-14					[3.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
1108	mock-5	HMPMockV1.2.Staggered2	gg_13_8_otus	uclust	0.76:0.8:3	0.10714285714285714	0.15	0.125	-0.10582396087918958	0.47407926793268496	-0.8473020677497014	3.1275861042202986e-14					[3.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
1311	mock-6	Even1	gg_13_8_otus	uclust	0.76:0.8:3	0.017241379310344827	0.02	0.01851851851851852	-0.16836632764919476	0.08154145920176827	-0.8665816718105115	8.93391367750342e-34					[3.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
1312	mock-6	Even2	gg_13_8_otus	uclust	0.76:0.8:3	0.020833333333333332	0.02	0.02040816326530612	-0.18669995705594777	0.06565937605046462	-0.8720966059414172	1.478495681275019e-31					[3.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
1313	mock-6	Even3	gg_13_8_otus	uclust	0.76:0.8:3	0.0196078431372549	0.02	0.0198019801980198	-0.17885225055974255	0.07352977183415042	-0.8710669881688156	2.472087944393841e-32					[3.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
1506	mock-7	Even1	gg_13_8_otus	uclust	0.76:0.8:3	0.3170731707317073	0.26	0.2857142857142857	-0.32495611101371036	0.0016734665473224658	-0.8714665043722168	2.802871886251502e-29					[3.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
1507	mock-7	Even2	gg_13_8_otus	uclust	0.76:0.8:3	0.30952380952380953	0.26	0.2826086956521739	-0.32635737355545313	0.0014987910138634377	-0.8718632923810922	1.200418780442086e-29					[3.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
1508	mock-7	Even3	gg_13_8_otus	uclust	0.76:0.8:3	0.325	0.26	0.2888888888888889	-0.3326563634733955	0.0013576995070596139	-0.8709419578357916	6.794378404803835e-29					[3.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
1701	mock-8	Even1	gg_13_8_otus	uclust	0.76:0.8:3	0.325	0.26	0.2888888888888889	-0.38873309982011856	0.0001528759724083684	-0.8709376316678952	6.803747423041408e-29					[3.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
1702	mock-8	Even2	gg_13_8_otus	uclust	0.76:0.8:3	0.325	0.26	0.2888888888888889	-0.37930636078397445	0.00022700545690315305	-0.8709376316678952	6.803747423041408e-29					[3.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
1703	mock-8	Even3	gg_13_8_otus	uclust	0.76:0.8:3	0.30952380952380953	0.26	0.2826086956521739	-0.3850840244936971	0.00015042834195898902	-0.8718632923810922	1.200418780442086e-29					[3.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
1896	mock-9	Mock.1	unite_20.11.2016	uclust	0.76:0.8:3	0.0	0.0	0.0	-0.39900373444305326	0.17683009793683416	-0.626066928526795	0.022073046322273533					[3.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
1897	mock-9	Mock.2	unite_20.11.2016	uclust	0.76:0.8:3	0.0	0.0	0.0	-0.3990037344430532	0.17683009793683416	-0.626066928526795	0.022073046322273533					[3.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
1898	mock-9	Mock.3	unite_20.11.2016	uclust	0.76:0.8:3	0.0	0.0	0.0	-0.3990037344430532	0.17683009793683416	-0.626066928526795	0.022073046322273533					[3.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
55	mock-1	MockHiSeq.even	gg_13_8_otus	uclust	0.76:0.8:5	0.1590909090909091	0.21212121212121213	0.18181818181818182	-0.20817400286713308	0.06924760928507043	-0.8558918363462613	3.548571926748617e-23					[5.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
230	mock-10	Mock.1	unite_20.11.2016	uclust	0.76:0.8:5	0.0	0.0	0.0	-0.39900373444305304	0.1768300979368345	-0.626066928526795	0.022073046322273533					[5.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
231	mock-10	Mock.2	unite_20.11.2016	uclust	0.76:0.8:5	0.0	0.0	0.0	-0.39900373444305315	0.17683009793683416	-0.626066928526795	0.022073046322273533					[5.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
232	mock-10	Mock.3	unite_20.11.2016	uclust	0.76:0.8:5	0.0	0.0	0.0	-0.3990037344430532	0.17683009793683416	-0.626066928526795	0.022073046322273533					[5.0]	[0.0, '.', 7.0, 6.0]	[0.0, '.', 8.0]
