Taxon	blast_100.0	blast_0.0001	blast_1e-06	blast_1.0	blast_1e-10	blast_1e-30	mothur_0.0	mothur_0.1	mothur_0.2	mothur_0.3	mothur_0.4	mothur_0.5	mothur_0.6	mothur_0.7	mothur_0.8	mothur_0.9	mothur_1.0	rdp_0.0	rdp_0.1	rdp_0.2	rdp_0.3	rdp_0.4	rdp_0.5	rdp_0.6	rdp_0.7	rdp_0.8	rdp_0.9	rdp_1.0	rtax_single	rtax_paired	Expected
g__Deinococcus	0.0765175020022	0.0765175020022	0.0765175020022	0.0765175020022	0.0765175020022	0.0765013494141	0.0765215401493	0.0765215401493	0.0765215401493	0.0765013494141	0.0764663521399	0.0764057799344	0.0759871586924	0.0762913657686	0.0756223794108	0.0752522159332	0.0746895674472	0.0765215401493	0.0765215401493	0.0765215401493	0.0764932731201	0.0764703902869	0.0764205864736	0.0763600142681	0.0759037036538	0.075641224097	0.0752925974035	0.074670722761	0.0765511532275	0.076487888924	0	
Other	0	0	0	0	0	0	0	2.96130782122e-05	0.000174986371254	0.000562648486031	0.00254807077526	0.00298957485042	0.0165685172597	0.0168659940908	0.0165092911033	0.0447655519137	0.0138952639266	0	2.15367841543e-05	0.000137296998984	0.000418621241999	0.00265710074504	0.00318071380979	0.0165227515934	0.0167111984547	0.0165752475048	0.0447588216687	0.408299738193	0.00141873565617	0.00110106808989	0	
g__Campylobacter	0	0	0	0	0	0	1.34604900964e-06	0	0	0	0	0	0	0	0	0	0	1.34604900964e-06	0	0	0	0	0	0	0	0	0	0	0	1.34604900964e-06	0	
g__Halochromatium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	
g__02d06	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34604900964e-06	0	0	
g__Methanobacterium	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	
g__Acinetobacter	0.144157810786	0.144157810786	0.144157810786	0.144157810786	0.144157810786	0.144155118688	0.144149734492	0.144149734492	0.144147042394	0.144147042394	0.144147042394	0.144136274002	0.144108006973	0.144067625502	0.144044742669	0.143984170464	0.143094432068	0.144149734492	0.144149734492	0.144149734492	0.144149734492	0.144143004247	0.144137620051	0.144118775365	0.144085124139	0.144047434767	0.143998977003	0.14364900426	0.143607276741	0.000327089909344	0.002143163	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.001117220678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	
g__	2.69209801929e-06	2.69209801929e-06	2.69209801929e-06	2.69209801929e-06	2.69209801929e-06	2.69209801929e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Shewanella	0	0	0	0	0	0	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	0	0	0	0	0	0	0	0	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	0	0	0	0	0	0	0	0	0	0	
g__Kurthia	0	0	0	0	0	0	1.07683920772e-05	8.07629405787e-06	5.38419603858e-06	0.0	0	0	0	0	0	0	0	1.07683920772e-05	8.07629405787e-06	6.73024504822e-06	1.34604900964e-06	0.0	0	0	0	0	0	0	0	0	0	
g__	4.03814702893e-06	4.03814702893e-06	4.03814702893e-06	4.03814702893e-06	4.03814702893e-06	4.03814702893e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34604900964e-06	4.03814702893e-06	0	
g__Rhodovulum	0	0	0	0	0	0	1.34604900964e-06	1.34604900964e-06	0.0	0	0	0	0	0	0	0	0	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	0.0	0	0	0	0	0	0	0	0	0	0	
g__	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34604900964e-06	0	0	
g__Brenneria	0	0	0	0	0	0	8.07629405787e-06	1.34604900964e-06	0.0	0	0	0	0	0	0	0	0	8.07629405787e-06	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	
g__Syntrophomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.03814702893e-06	0	
g__Aquimonas	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	
g__Desulfonatronovibrio	0	0	0	0	0	0	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	0	0	0	0	0	0	0	0	1.34604900964e-06	1.34604900964e-06	0	0	0	0	0	0	0	0	0	0	0	0	
g__Oleispira	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	2.69209801929e-06	2.69209801929e-06	1.34604900964e-06	1.07683920772e-05	5.11498623665e-05	7.67247935497e-05	0	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	4.03814702893e-06	2.69209801929e-06	5.38419603858e-06	1.48065391061e-05	3.90354212797e-05	5.65340584051e-05	0	0	0	
g__Crenothrix	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Trabulsiella	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	
g__	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	1.34604900964e-06	1.07683920772e-05	1.48065391061e-05	2.96130782122e-05	5.78801074147e-05	0.000119798361858	0.000199215253427	0.000333820154392	0.000518228868713	0	0	4.03814702893e-06	6.73024504822e-06	1.07683920772e-05	1.8844686135e-05	6.0572205434e-05	0.000121144410868	0.000214021792533	0.000324397811324	0.000218059939562	0	0.0	0	
g__Oscillospira	2.69209801929e-06	2.69209801929e-06	2.69209801929e-06	2.69209801929e-06	2.69209801929e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34604900964e-06	0	
g__	4.03814702893e-06	4.03814702893e-06	4.03814702893e-06	4.03814702893e-06	4.03814702893e-06	4.03814702893e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.03814702893e-06	0	
g__Oleibacter	5.38419603858e-06	5.38419603858e-06	5.38419603858e-06	5.38419603858e-06	5.38419603858e-06	2.69209801929e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34604900964e-06	0	0	
g__Pontibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34604900964e-06	0	
g__	4.71117153376e-05	4.71117153376e-05	4.71117153376e-05	4.71117153376e-05	4.71117153376e-05	4.71117153376e-05	2.69209801929e-05	2.69209801929e-05	2.69209801929e-05	2.55749311832e-05	1.61525881157e-05	0	0	0	0	0	0	2.69209801929e-05	2.69209801929e-05	2.55749311832e-05	2.55749311832e-05	1.61525881157e-05	1.48065391061e-05	0	0	0	0	0	0.000146719342051	8.07629405787e-06	0	
g__Desulfosporosinus	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	0.0	4.03814702893e-06	4.03814702893e-06	4.03814702893e-06	0	0	0	0	0	0	0	0	4.03814702893e-06	4.03814702893e-06	4.03814702893e-06	0	0	0	0	0	0	0	0	2.69209801929e-06	1.07683920772e-05	0	
g__R18-435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.69209801929e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Helicobacter	0.0247726859735	0.0247726859735	0.0247726859735	0.0247726859735	0.0247726859735	0.0247726859735	0.0247619175814	0.0247619175814	0.0247619175814	0.0247619175814	0.0247565333854	0.0247363426502	0.024702691425	0.0246300047785	0.0245088603676	0.0242167677325	0.0228814871149	0.0247619175814	0.0247619175814	0.0247619175814	0.0247619175814	0.0247605715324	0.0247484570913	0.024701345376	0.0246219284844	0.0244832854364	0.0242006151444	0.0232704952787	0.0247848004146	0.024702691425	0.002143163	
g__Natronobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Comamonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.07629405787e-06	3.09591272218e-05	0.000261133507871	0	0	0	0	0	0	0	2.69209801929e-06	2.69209801929e-06	1.8844686135e-05	0.000166910077196	0	0	0	
g__Staphylococcus	0.467966052644	0.467966052644	0.467966052644	0.467966052644	0.467966052644	0.467913556733	0.468513894591	0.468504472248	0.46841967116	0.468282374161	0.467905480439	0.467407442305	0.466860946407	0.466112543158	0.464866101775	0.457715889436	0.438303170618	0.468513894591	0.468507164346	0.468394096229	0.468291796504	0.467850292429	0.467423594893	0.466867676652	0.466078891932	0.465002052725	0.458060477982	0.0123015418991	0.466691344232	0.46669403633	0.095187328	
g__	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Marinomonas	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Thermosinus	0	0	0	0	0	0	1.34604900964e-05	2.69209801929e-06	0	0	0	0	0	0	0	0	0	1.34604900964e-05	2.69209801929e-06	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	2.69209801929e-06	1.21144410868e-05	4.03814702893e-06	2.69209801929e-06	1.61525881157e-05	2.15367841543e-05	3.23051762315e-05	4.03814702893e-05	2.42288821736e-05	2.69209801929e-05	0	6.73024504822e-06	9.42234306751e-06	8.07629405787e-06	4.03814702893e-06	8.07629405787e-06	2.15367841543e-05	3.23051762315e-05	3.90354212797e-05	2.96130782122e-05	1.34604900964e-06	0.0	0.0	0	
g__Caldanaerobacter	0	0	0	0	0	0	1.34604900964e-06	1.34604900964e-06	0	0	0	0	0	0	0	0	0	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	0	0	0	0	0	0	0	0	0	0	0	
g__Tolumonas	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	
g__Flexispira	0	0	0	0	0	0	1.21144410868e-05	1.21144410868e-05	1.07683920772e-05	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	0.0	0	0	0	0	1.21144410868e-05	1.21144410868e-05	8.07629405787e-06	5.38419603858e-06	1.34604900964e-06	1.34604900964e-06	0	0	0	0	0	0	6.73024504822e-06	0	
Other	0	0	0	0	0	0	0	0	2.69209801929e-06	4.03814702893e-06	2.69209801929e-06	1.48065391061e-05	8.07629405787e-06	2.69209801929e-06	4.30735683086e-05	3.49972742508e-05	0	0	0	2.69209801929e-06	4.03814702893e-06	2.69209801929e-06	6.73024504822e-06	1.07683920772e-05	1.34604900964e-05	3.49972742508e-05	9.42234306751e-06	1.34604900964e-06	0	0	0	
Other	0	0	0	0	0	0	0	0	0.0	2.69209801929e-06	8.07629405787e-06	0	0	0	0	0	0	0	0.0	1.34604900964e-06	0	1.34604900964e-06	0	0	0	0	0	0	0	0	0	
g__Marinilactibacillus	0.0	0.0	0.0	0.0	0.0	0.0	6.73024504822e-06	6.73024504822e-06	5.38419603858e-06	0	0	0	0	0	0	0	0	6.73024504822e-06	6.73024504822e-06	5.38419603858e-06	0	0	0	0	0	0	0	0	0	0	0	
g__Caloramator	1.61525881157e-05	1.61525881157e-05	1.61525881157e-05	1.61525881157e-05	1.61525881157e-05	1.61525881157e-05	1.48065391061e-05	1.48065391061e-05	1.34604900964e-05	4.03814702893e-06	4.03814702893e-06	0	0	0	0	0	0	1.48065391061e-05	1.48065391061e-05	1.34604900964e-05	1.21144410868e-05	2.69209801929e-06	0	0	0	0	0	0	1.48065391061e-05	8.07629405787e-06	0	
Other	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	
g__	2.69209801929e-06	2.69209801929e-06	2.69209801929e-06	2.69209801929e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.69209801929e-06	0	
g__	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	1.34604900964e-06	0	0	0	0	0	0	0	0	0.0	0.0	0	
Other	0	0	0	0	0	0	0	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	0	2.69209801929e-06	5.38419603858e-06	5.38419603858e-06	1.07683920772e-05	3.63433232604e-05	9.15313326558e-05	0	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	0.0	1.34604900964e-06	2.69209801929e-06	1.07683920772e-05	1.21144410868e-05	6.59564014726e-05	8.07629405787e-05	0	0	0	
g__Oceanimonas	0	0	0	0	0	0	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	0	0	0	0	0	0	0	0	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	0	0	0	0	0	0	0	0	0	0	0	
g__Shimia	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	5.38419603858e-06	2.01907351447e-05	5.92261564244e-05	0.000115760214829	0.00026382560589	0.000784746572623	0.000670332406803	0.00159776017445	0.00283881736134	0.0114091114057	0	5.38419603858e-06	2.15367841543e-05	6.99945485015e-05	0.000129220704926	0.000257095360842	0.000444196173183	0.00102703539436	0.00161525881157	0.00272978739156	0.0104318798247	2.69209801929e-06	0.0	0	
g__Providencia	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	1.07683920772e-05	3.63433232604e-05	4.84577643472e-05	6.73024504822e-05	9.96076267137e-05	0.00015210353809	0.000212675743524	0.000261133507871	0.000156141685119	0	0	6.73024504822e-06	2.01907351447e-05	4.57656663279e-05	6.59564014726e-05	9.8261577704e-05	0.000168256126206	0.000231520429659	0.000286708439054	0.000230174380649	0.000275940046977	6.0572205434e-05	0	
g__Enterobacter	0	0	0	0	0	0	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	0.0	0	0	0	0	0	0	0	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	0.0	0	0	0	0	0	0	0	0	0	0	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	
Other	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	1.34604900964e-06	0	0	0	0	0	0	0	0	0	0	0	
g__Streptococcus	0.0709179381221	0.0709179381221	0.0709179381221	0.0709179381221	0.0709179381221	0.0709179381221	0.0712463740805	0.0712463740805	0.0712450280315	0.0712450280315	0.0712315675414	0.0710754258563	0.0710283141409	0.0709125539261	0.0707442977999	0.0706433441242	0.0536723582106	0.0712463740805	0.0712463740805	0.0712450280315	0.0712450280315	0.0712288754434	0.0710929244934	0.0710323522879	0.0709219762692	0.0708237146915	0.0706352678301	0.0538231156996	0.0709112078771	0.070895055289	0.142780992	
Other	0	0	0	0	0	0	0	1.34604900964e-06	0	0	0	0	0	1.34604900964e-06	0	4.03814702893e-06	8.07629405787e-06	0	1.34604900964e-06	0	0	0	0	0	0	0	1.34604900964e-06	6.73024504822e-06	0	0	0	
g__Bacteroides	0.0450603366469	0.0450603366469	0.0450603366469	0.0450603366469	0.0450603366469	0.0450603366469	0.0450428380097	0.0450428380097	0.0450428380097	0.0450428380097	0.0450428380097	0.0450428380097	0.0450387998627	0.0450307235686	0.0449876500003	0.0448691976875	0.0428756991042	0.0450428380097	0.0450428380097	0.0450428380097	0.0450428380097	0.0450428380097	0.0450428380097	0.0450387998627	0.0450280314706	0.0449984183924	0.0449082331088	0.0431718298863	0.0450616826959	0.0449970723434	0.000214316	
g__	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	1.21144410868e-05	1.8844686135e-05	5.24959113761e-05	7.13405975112e-05	8.74931856269e-05	0.0001117220678	0.000103645773743	7.80708425594e-05	2.2882833164e-05	0	0.0	2.69209801929e-06	2.2882833164e-05	5.11498623665e-05	6.86484994919e-05	0.000103645773743	0.000102299724733	0.000104991822752	7.80708425594e-05	2.15367841543e-05	2.69209801929e-06	1.34604900964e-06	0	
g__	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Erwinia	0	0	0	0	0	0	8.07629405787e-06	2.69209801929e-06	2.69209801929e-06	1.34604900964e-06	0.0	0	0	0	0	0	0	8.07629405787e-06	5.38419603858e-06	1.34604900964e-06	0.0	0	0.0	0	0	0	0	0	0	1.34604900964e-06	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	
Other	0	0	0	0	0	0	0	1.34604900964e-06	0	0	4.03814702893e-06	2.69209801929e-06	0	0	0	0	0	0	0.0	0.0	0	4.03814702893e-06	2.69209801929e-06	0	0	0	0	0	0	0	0	
g__	0	0	0	0	0	0	2.69209801929e-06	2.69209801929e-06	0	0	0	0	0	0	0	0	0	2.69209801929e-06	2.69209801929e-06	0	0	0	0	0	0	0	0	0	0	0	0	
g__	0	0	0	0	0	0	1.34604900964e-06	0	0	0	0	0	0	0	0	0	0	1.34604900964e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.21089895883e-05	0	
g__Spongiibacter	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Desulfobulbus	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.69209801929e-06	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	
g__Viridibacillus	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	3.90354212797e-05	3.90354212797e-05	3.768937227e-05	1.8844686135e-05	1.8844686135e-05	1.34604900964e-06	1.34604900964e-06	0	0	0	0	3.90354212797e-05	3.90354212797e-05	3.768937227e-05	1.8844686135e-05	1.8844686135e-05	1.34604900964e-06	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.69209801929e-06	2.69209801929e-06	4.57656663279e-05	0	0	0	0	0	0	0	2.69209801929e-06	0	0	2.69209801929e-05	0	0	0	
g__	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	
g__Eikenella	0	0	0	0	0	0	4.03814702893e-06	4.03814702893e-06	2.69209801929e-06	0	0	0	0	0	0	0	0	4.03814702893e-06	4.03814702893e-06	1.34604900964e-06	0	0	0	0	0	0	0	0	0	0	0	
g__Thiothrix	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	
g__Elusimicrobium	0	0	0	0	0	0	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	0	0	0	0	0	0	0	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	0	1.34604900964e-06	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.03814702893e-06	0	0	0	0	0	0	0	0	0	0	
g__	8.07629405787e-06	8.07629405787e-06	8.07629405787e-06	8.07629405787e-06	8.07629405787e-06	8.07629405787e-06	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	4.03814702893e-06	0	
g__	0.0243123372122	0.0243123372122	0.0243123372122	0.0243123372122	0.0243123372122	0.0243123372122	0.024285416232	0.024285416232	0.024281378085	0.0241844625563	0.0240660102434	0.0240417813613	0.0237968004415	0.0237496887262	0.0237456505791	8.07629405787e-06	0	0.024285416232	0.024285416232	0.024281378085	0.0242625333988	0.0240229366751	0.0238142990786	0.0238021846375	0.0237510347752	0.0237456505791	1.34604900964e-06	0	0.0240310129692	0.0243446423884	0.002143163	
g__HTCC	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	
g__Desulfotalea	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	1.34604900964e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Desulfuromonas	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.69209801929e-06	0	0	
g__Candidatus Neoehrlichia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	4.03814702893e-06	4.03814702893e-06	4.03814702893e-06	4.03814702893e-06	4.03814702893e-06	4.03814702893e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	5.38419603858e-06	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34604900964e-06	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34604900964e-06	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	4.03814702893e-06	2.15367841543e-05	2.42288821736e-05	3.63433232604e-05	6.19182544436e-05	8.61471366172e-05	9.01852836462e-05	9.28773816655e-05	1.48065391061e-05	0	0	1.34604900964e-06	2.69209801929e-06	3.09591272218e-05	2.82670292025e-05	4.84577643472e-05	6.32643034533e-05	9.28773816655e-05	8.3455038598e-05	1.61525881157e-05	0.000534381456829	0.143830720877	0	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	
g__Planococcus	0	0	0	0	0	0	5.38419603858e-05	2.69209801929e-05	1.07683920772e-05	1.34604900964e-06	0.0	0	0	0	0	0	0	5.24959113761e-05	1.61525881157e-05	1.34604900964e-06	0	0.0	0	0	0	0	0	0	0	0	0	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	
Other	0	0	0	0	0	0	0	2.69209801929e-06	2.69209801929e-06	8.07629405787e-06	1.21144410868e-05	1.34604900964e-05	9.42234306751e-06	2.69209801929e-05	5.11498623665e-05	8.74931856269e-05	4.30735683086e-05	0	2.69209801929e-06	1.34604900964e-06	6.73024504822e-06	1.21144410868e-05	1.21144410868e-05	1.34604900964e-05	2.42288821736e-05	4.57656663279e-05	8.21089895883e-05	0.00011306811681	0.0	0	0	
g__Lactobacillus	0.00427908980166	0.00427908980166	0.00427908980166	0.00427908980166	0.00427908980166	0.00427639770364	0.00427908980166	0.00427774375265	0.00427505165463	0.0042710135076	0.00426966745859	0.00425755301751	0.00424947672345	0.00420774920415	0.00420236500811	0.00417409797891	0.00371509526662	0.00427908980166	0.00427639770364	0.00427505165463	0.0042710135076	0.0042710135076	0.0042562069685	0.00422390179226	0.00423063203731	0.00418890451801	0.00417544402792	0.00377432142304	0.00427774375265	0.00428043585067	0.002143163	
Other	0	0	0	0	0	0	0	4.03814702893e-06	2.55749311832e-05	3.90354212797e-05	4.44196173183e-05	4.71117153376e-05	7.13405975112e-05	0.000104991822752	0.000153449587099	0.000274593997967	0.000686484994919	0	0	2.2882833164e-05	3.768937227e-05	4.03814702893e-05	4.1727519299e-05	7.13405975112e-05	9.69155286944e-05	0.000148065391061	0.000247673017775	0.000905890983491	2.69209801929e-06	1.34604900964e-06	0	
Other	0	0	0	0	0	0	0	1.34604900964e-06	0	0	0	0	0	0	0	0	0	0	2.69209801929e-06	0	0	0	0	0	0	0	0	0	1.34604900964e-06	0	0	
g__Nitrosovibrio	0	0	0	0	0	0	1.34604900964e-06	0.0	0	0	0	0	0	0	0	0	0	1.34604900964e-06	0.0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	
