Taxon	blast_100.0	blast_0.0001	blast_1e-06	blast_1.0	blast_1e-10	blast_1e-30	mothur_0.0	mothur_0.1	mothur_0.2	mothur_0.3	mothur_0.4	mothur_0.5	mothur_0.6	mothur_0.7	mothur_0.8	mothur_0.9	mothur_1.0	rdp_0.0	rdp_0.1	rdp_0.2	rdp_0.3	rdp_0.4	rdp_0.5	rdp_0.6	rdp_0.7	rdp_0.8	rdp_0.9	rdp_1.0	rtax_single	rtax_paired	Expected
g__Corynebacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	
g__Methanobrevibacter	0.0050422579376	0.0050422579376	0.0050422579376	0.0050422579376	0.0050422579376	0.0050422579376	0.0050422579376	0.0050422579376	0.0050422579376	0.0050422579376	0.0050422579376	0.0050422579376	0.0050422579376	0.0050422579376	0.0050422579376	0.0050422579376	0.00503929973406	0.0050422579376	0.0050422579376	0.0050422579376	0.0050422579376	0.0050422579376	0.0050422579376	0.0050422579376	0.0050422579376	0.0050422579376	0.0050422579376	0.00500601994421	0.0050422579376	0.00504299748849	0.047593664	
g__Stenotrophomonas	0	0	0	0	0	0	1.18328141686e-05	1.18328141686e-05	1.18328141686e-05	1.18328141686e-05	1.18328141686e-05	1.18328141686e-05	1.18328141686e-05	1.18328141686e-05	1.18328141686e-05	1.18328141686e-05	1.18328141686e-05	1.18328141686e-05	1.18328141686e-05	1.18328141686e-05	1.18328141686e-05	1.18328141686e-05	1.18328141686e-05	1.18328141686e-05	1.18328141686e-05	1.18328141686e-05	1.18328141686e-05	1.18328141686e-05	1.18328141686e-05	1.18328141686e-05	0	
Other	0	0	0	0	0	0	0	0.0	0.0	1.47910177108e-06	1.47910177108e-06	3.69775442769e-06	3.69775442769e-06	5.91640708431e-06	1.10932632831e-05	3.91961969335e-05	0.000122765446999	0	0.0	0.0	1.47910177108e-06	1.47910177108e-06	1.47910177108e-06	5.17685619877e-06	7.39550885538e-06	1.18328141686e-05	4.21544004757e-05	6.06431726141e-05	0	0	0	
g__Rhodobacter	0.00899145966637	0.00899145966637	0.00899145966637	0.00899145966637	0.00899145966637	0.00899145966637	0.00898554325929	0.00898554325929	0.00898554325929	0.00898554325929	0.00898554325929	0.00898258505575	0.00897592909778	0.00895300302033	0.00894560751147	0.00890493221277	0.00880657194499	0.00898554325929	0.00898554325929	0.00898554325929	0.00898554325929	0.00898406415752	0.00898258505575	0.00897518954689	0.0089596589783	0.00894338885881	0.00890715086542	0.00879178092728	0.00899072011549	0.00898776191195	0.047593664	
g__Anaerobacillus	0.000130160955855	0.000130160955855	0.000130160955855	0.000130160955855	0.000130160955855	0.000130160955855	8.87461062646e-06	8.87461062646e-06	0	0	0	0	0	0	0	0	0	8.87461062646e-06	8.87461062646e-06	8.87461062646e-06	0	0	0	0	0	0	0	0	1.40514668252e-05	2.44051792228e-05	0	
g__Macrococcus	0.0	0.0	0.0	0.0	0.0	0.0	4.43730531323e-06	4.43730531323e-06	4.43730531323e-06	2.95820354215e-06	1.47910177108e-06	0	0	0	0	0	0	4.43730531323e-06	4.43730531323e-06	4.43730531323e-06	4.43730531323e-06	1.47910177108e-06	7.39550885538e-07	0	0	0	0	0	0.0	0	0	
g__	1.47910177108e-06	1.47910177108e-06	1.47910177108e-06	1.47910177108e-06	1.47910177108e-06	1.47910177108e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39550885538e-07	7.39550885538e-07	0	0	0	0	0	0	0	0	0	0	0	0	
g__Azorhizophilus	0	0	0	0	0	0	3.10611371926e-05	3.10611371926e-05	2.36656283372e-05	5.91640708431e-06	0	0	0	0	0	0	0	3.10611371926e-05	3.10611371926e-05	2.36656283372e-05	6.65595796984e-06	0	0	0	0	0	0	0	0	0	0	
g__Smithella	0	0	0	0	0	0	7.39550885538e-07	7.39550885538e-07	0	0	0	0	0	0	0	0	0	7.39550885538e-07	7.39550885538e-07	0	0	0	0	0	0	0	0	0	0	0	0	
g__Deinococcus	0.0717068538618	0.0717068538618	0.0717068538618	0.0717068538618	0.0717068538618	0.0717068538618	0.0716905837423	0.0716905837423	0.0716883650897	0.071686146437	0.0716831882335	0.0716676576649	0.0716439920365	0.0715988794325	0.0714953423085	0.071188428691	0.0705738619051	0.0716905837423	0.0716905837423	0.0716905837423	0.0716876255388	0.071679490479	0.0716646994613	0.0716432524856	0.0715922234745	0.0713333806646	0.0711721585715	0.0705538940312	0.0717112911671	0.0716920628441	0	
Other	0	0	0	0	0	0	0	5.91640708431e-06	0.000100578920433	0.000197460086439	0.000525081128732	0.000749904597936	0.00170244613851	0.00185553317182	0.0154447806936	0.0153478995276	0.00128681854084	0	8.13505974092e-06	4.06752987046e-05	0.000317267329896	0.000501415500395	0.00103093393444	0.00172980952127	0.00188215700369	0.0157516943111	0.0153197965939	0.0429227938458	0.00052877888316	0.000839390255086	0	
g__02d06	5.17685619877e-06	5.17685619877e-06	5.17685619877e-06	5.17685619877e-06	5.17685619877e-06	5.17685619877e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.43730531323e-06	5.17685619877e-06	0	
Other	0	0	0	0	0	0	0	0	0	0	0	2.21865265661e-06	0	2.21865265661e-06	1.47910177108e-06	3.69775442769e-06	1.47910177108e-06	0	0	0	0.0	0	0	0	2.21865265661e-06	2.95820354215e-06	1.47910177108e-06	0.0	0	0	0	
g__Aminobacter	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	7.39550885538e-07	7.39550885538e-07	0	0	0	0	0	0	0	0	7.39550885538e-07	7.39550885538e-07	7.39550885538e-07	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	7.39550885538e-07	1.9228323024e-05	4.14148495901e-05	0.000366077688341	0.000874149146706	0.00158485754771	0.00283026123895	0.00328138727913	0.00496238644196	0.0460348239721	0	0.0	1.47910177108e-05	5.02894602166e-05	0.000324662838751	0.00108048384377	0.00158337844594	0.00280807471239	0.00364302766216	0.00499418713004	0.0242084586872	0.00057019373275	0.000132379608511	0	
g__Acinetobacter	0.000230739876288	0.000230739876288	0.000230739876288	0.000230739876288	0.000230739876288	0.000230739876288	0.178359705718	0.178359705718	0.178359705718	0.178358226616	0.178358226616	0.178357487065	0.178350831107	0.178347133353	0.178321249072	0.178306458054	0.17724224433	0.178359705718	0.178359705718	0.178359705718	0.178359705718	0.178358226616	0.178357487065	0.178355268413	0.178348612455	0.17831976997	0.178307937156	0.177116520679	0.00137112734179	0.000543569900871	0.047593664	
Other	0	0	0	0	0	0	0	0	0	2.95820354215e-06	2.95820354215e-06	3.69775442769e-06	3.69775442769e-06	8.87461062646e-06	1.18328141686e-05	3.77170951624e-05	8.6527453608e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Deinococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047593664	
g__	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	2.21865265661e-06	0	1.47910177108e-06	2.95820354215e-06	3.69775442769e-06	6.65595796984e-06	1.10932632831e-05	2.73633827649e-05	1.62701194818e-05	0	0	0	7.39550885538e-07	3.69775442769e-06	8.87461062646e-06	5.17685619877e-06	8.13505974092e-06	1.33119159397e-05	3.54984425058e-05	1.03537123975e-05	0	0	0	
g__Shewanella	0	0	0	0	0	0	7.39550885538e-07	7.39550885538e-07	0	0	0	0	0	0	0	0	0	7.39550885538e-07	7.39550885538e-07	0	0	0	0	0	0	0	0	0	0	0	0	
g__Kurthia	0	0	0	0	0	0	2.21865265661e-06	1.47910177108e-06	0.0	0	0	0	0	0	0	0	0	2.21865265661e-06	1.47910177108e-06	0.0	0	0	0	0	0	0	0	0	0	0	0	
g__Candida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000533049	
g__	2.21865265661e-06	2.21865265661e-06	2.21865265661e-06	2.21865265661e-06	2.21865265661e-06	2.21865265661e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39550885538e-07	7.39550885538e-07	0	
g__Gracilibacter	7.39550885538e-07	7.39550885538e-07	7.39550885538e-07	7.39550885538e-07	7.39550885538e-07	7.39550885538e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Coprococcus	0	0	0	0	0	0	5.17685619877e-06	5.17685619877e-06	5.17685619877e-06	5.17685619877e-06	0	0	0	0	0	0	0	5.17685619877e-06	5.17685619877e-06	5.17685619877e-06	0	5.17685619877e-06	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0.0	1.55305685963e-05	0.000491801338883	0.000881544655562	0.000749904597936	0.00070109423949	0.000287685294474	0.000718843460743	0.00406752987046	0.00874371011972	0	2.21865265661e-06	1.84887721385e-05	0.000201897391752	0.000819422381176	0.000674470407611	0.000263280115252	0.000318006880781	0.000357203077715	0.000751383699707	0.00729123218052	7.39550885538e-06	2.81029336505e-05	0	
g__	2.21865265661e-06	2.21865265661e-06	2.21865265661e-06	2.21865265661e-06	2.21865265661e-06	2.21865265661e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39550885538e-07	1.47910177108e-06	0	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	
g__Rhodovulum	0	0	0	0	0	0	2.21865265661e-06	2.21865265661e-06	2.21865265661e-06	7.39550885538e-07	0.0	0	0	0	0	0	0	2.21865265661e-06	1.47910177108e-06	1.47910177108e-06	7.39550885538e-07	0.0	0	0	0	0	0	0	0.0	0	0	
g__Brenneria	0	0	0	0	0	0	7.39550885538e-07	7.39550885538e-07	0	0	0	0	0	0	0	0	0	7.39550885538e-07	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	
g__Brevibacillus	0	0	0	0	0	0	7.39550885538e-07	7.39550885538e-07	7.39550885538e-07	0	0	0	0	0	0	0	0	7.39550885538e-07	7.39550885538e-07	7.39550885538e-07	0	0	0	0	0	0	0	0	0	0	0	
g__Syntrophomonas	3.69775442769e-06	3.69775442769e-06	3.69775442769e-06	3.69775442769e-06	3.69775442769e-06	3.69775442769e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.69775442769e-06	0	0	0	1.47910177108e-06	0	0	0	0	0	2.21865265661e-06	4.43730531323e-06	0	0	0	
g__Rhodococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	
g__Trabulsiella	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	
g__Faecalibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	
g__Planomicrobium	2.21865265661e-06	2.21865265661e-06	2.21865265661e-06	2.21865265661e-06	2.21865265661e-06	2.21865265661e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.95820354215e-06	5.17685619877e-06	0	
Other	0	0	0	0	0	0	0	0	0	0	2.95820354215e-06	5.17685619877e-06	1.47910177108e-06	5.17685619877e-06	2.14469756806e-05	1.03537123975e-05	0	0	0	0	0	2.21865265661e-06	4.43730531323e-06	7.39550885538e-07	1.55305685963e-05	2.36656283372e-05	3.03215863071e-05	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0.0	8.87461062646e-06	8.87461062646e-06	6.65595796984e-06	1.33119159397e-05	2.36656283372e-05	3.32797898492e-05	0.000101318471319	0	0	0	0	7.39550885538e-07	4.43730531323e-06	1.03537123975e-05	1.33119159397e-05	2.95820354215e-05	3.77170951624e-05	9.98393695477e-05	0	0	0	
g__Oscillospira	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	
g__	0	0	0	0	0	0	7.39550885538e-07	7.39550885538e-07	0	0	0	0	0	0	0	0	0	7.39550885538e-07	7.39550885538e-07	0	0	0	0	0	0	0	0	0	0	0	0	
g__Pyrococcus	0	0	0	0	0	0	7.39550885538e-07	7.39550885538e-07	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	
g__Paracoccus	0	0	0	0	0	0	2.21865265661e-06	2.21865265661e-06	2.21865265661e-06	1.47910177108e-06	1.47910177108e-06	0	0	0	0	0	0	2.21865265661e-06	2.21865265661e-06	2.21865265661e-06	2.21865265661e-06	7.39550885538e-07	7.39550885538e-07	0	0	0	0	0	0	0	0	
g__	1.40514668252e-05	1.40514668252e-05	1.40514668252e-05	1.40514668252e-05	1.40514668252e-05	1.40514668252e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.65595796984e-06	5.91640708431e-06	0	
g__	0.00596299879009	0.00596299879009	0.00596299879009	0.00596299879009	0.00596299879009	0.00596299879009	3.54984425058e-05	3.54984425058e-05	2.8842484536e-05	2.29260774517e-05	5.17685619877e-06	3.69775442769e-06	0	0	0	0	0	3.47588916203e-05	3.47588916203e-05	3.25402389637e-05	2.07074247951e-05	1.99678739095e-05	7.39550885538e-06	0	0	0	0	0	3.69775442769e-05	1.77492212529e-05	0	
g__	9.17043098067e-05	9.17043098067e-05	9.17043098067e-05	9.17043098067e-05	9.17043098067e-05	9.17043098067e-05	0.00134080575548	0.0013400662046	0.00132897294131	0.00130678641475	0.00100504965345	0.000548746757069	0.000237395834258	8.57879027224e-05	8.20901482947e-05	7.39550885538e-07	0	0.00134228485725	0.00134228485725	0.00133341024663	0.0013090050674	0.00104794360481	0.000557621367696	0.000223344367433	8.35692500658e-05	7.39550885538e-07	7.39550885538e-07	0	0.000174534008987	0.000210032451493	0	
g__Ureibacillus	1.47910177108e-06	1.47910177108e-06	1.47910177108e-06	1.47910177108e-06	1.47910177108e-06	1.47910177108e-06	8.87461062646e-06	8.87461062646e-06	8.87461062646e-06	8.87461062646e-06	8.87461062646e-06	8.87461062646e-06	0	0	0	0	0	8.87461062646e-06	8.87461062646e-06	8.87461062646e-06	8.87461062646e-06	8.87461062646e-06	1.47910177108e-06	0	0	0	0	0	0	0	0	
g__Enterococcus	0.00370145218212	0.00370145218212	0.00370145218212	0.00370145218212	0.00370145218212	0.00370145218212	0.0094144827729	0.00941152456936	0.00940708726405	0.00938785894102	0.00938416118659	0.00936789106711	0.00934200678612	0.00931982025955	0.0088982762548	0.00534251559713	0	0.0094144827729	0.00941152456936	0.00940708726405	0.00939007759368	0.00938711939014	0.00937602612685	0.00935679780383	0.00930798744538	0.00925769798517	0.00874666832326	0	0.009588277231	0.00981901710729	0.047593664	
g__Desulfosporosinus	5.91640708431e-06	5.91640708431e-06	5.91640708431e-06	5.91640708431e-06	5.91640708431e-06	5.91640708431e-06	2.21865265661e-06	2.21865265661e-06	2.21865265661e-06	2.21865265661e-06	2.21865265661e-06	0	0	0	0	0	0	2.21865265661e-06	2.21865265661e-06	2.21865265661e-06	2.21865265661e-06	2.21865265661e-06	7.39550885538e-07	0	0	0	0	0	1.18328141686e-05	1.18328141686e-05	0	
g__Serratia	0.0	0.0	0.0	0.0	0.0	0.0	1.03537123975e-05	1.03537123975e-05	9.614161512e-06	8.87461062646e-06	8.13505974092e-06	7.39550885538e-06	7.39550885538e-06	7.39550885538e-06	7.39550885538e-06	7.39550885538e-06	0	1.03537123975e-05	1.03537123975e-05	9.614161512e-06	8.87461062646e-06	8.13505974092e-06	8.13505974092e-06	7.39550885538e-06	7.39550885538e-06	7.39550885538e-06	7.39550885538e-06	0	7.39550885538e-06	8.13505974092e-06	0	
g__	0	0	0	0	0	0	8.13505974092e-06	8.13505974092e-06	0	0	0	0	0	0	0	0	0	8.13505974092e-06	2.95820354215e-06	0	0	0	0	0	0	0	0	0	0	0	0	
g__Bacillus	0.00116701129738	0.00116701129738	0.00116701129738	0.00116701129738	0.00116701129738	0.00116701129738	0.000310611371926	0.000310611371926	0.000302476312185	0.000292122599788	0.000286206192703	1.10932632831e-05	8.13505974092e-06	2.21865265661e-06	2.21865265661e-06	2.21865265661e-06	0	0.000309871821041	0.000309871821041	0.000300997210414	0.000289903947131	0.000276592031191	1.10932632831e-05	8.13505974092e-06	6.65595796984e-06	2.21865265661e-06	2.21865265661e-06	0	0.00110562857388	0.00110414947211	0.047593664	
g__Helicobacter	0.0245922855968	0.0245922855968	0.0245922855968	0.0245922855968	0.0245922855968	0.0245922855968	0.0245922855968	0.0245922855968	0.0245922855968	0.0245922855968	0.0245922855968	0.0245900669441	0.0245885878424	0.0245819318844	0.0245745363755	0.0245419961366	0.024416272486	0.0245922855968	0.0245922855968	0.0245922855968	0.0245922855968	0.0245922855968	0.0245900669441	0.0245900669441	0.0245826714353	0.0245553080525	0.024533121526	0.0244207097914	0.0246078161654	0.0246078161654	0.047593664	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47910177108e-06	0	8.87461062646e-06	0	0	0	0	0	0	0	0	0	0	9.614161512e-06	0	0	0	
g__	7.39550885538e-07	7.39550885538e-07	7.39550885538e-07	7.39550885538e-07	7.39550885538e-07	7.39550885538e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39550885538e-07	0	0	
Other	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0.0	7.39550885538e-07	0	0	0	0	0	0	0	0	0	0	0	
g__	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	7.39550885538e-07	0.0	0.0	0	0	0	0	0	0	0	0	2.21865265661e-06	0.0	7.39550885538e-07	0	0	0	0	0	0	0	0	0	0	
g__	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	7.39550885538e-07	7.39550885538e-07	0	2.21865265661e-06	2.8842484536e-05	0	0	0	0	0	1.47910177108e-06	2.21865265661e-06	7.39550885538e-07	7.39550885538e-07	1.47910177108e-06	3.25402389637e-05	0	0	0	
g__Staphylococcus	0.470263398443	0.470263398443	0.470263398443	0.470263398443	0.470263398443	0.470263398443	0.476166493612	0.47616501451	0.476151702594	0.476121381008	0.475999355112	0.475541573113	0.47525462737	0.474495848161	0.473700830959	0.473169093873	0.452940158501	0.47616501451	0.476161316756	0.47614800484	0.476117683253	0.476018583435	0.475568936496	0.475193244646	0.474864144502	0.473493756711	0.473170572974	0.443035353491	0.470446807063	0.469682850998	0.095187328	
g__	4.43730531323e-06	4.43730531323e-06	4.43730531323e-06	4.43730531323e-06	4.43730531323e-06	4.43730531323e-06	1.99678739095e-05	1.99678739095e-05	1.84887721385e-05	1.40514668252e-05	0	0	0	0	0	0	0	1.99678739095e-05	1.99678739095e-05	1.99678739095e-05	1.84887721385e-05	0	0	0	0	0	0	0	0	1.47910177108e-06	0	
g__	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	
g__Chromatium	0	0	0	0	0	0	6.65595796984e-06	5.17685619877e-06	3.69775442769e-06	0	0	0	0	0	0	0	0	8.13505974092e-06	8.13505974092e-06	2.95820354215e-06	0	0	0	0	0	0	0	0	0	0	0	
g__Microbulbifer	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	7.39550885538e-07	7.39550885538e-07	7.39550885538e-07	7.39550885538e-07	7.39550885538e-07	7.39550885538e-07	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	7.39550885538e-07	0	0	
Other	0	0	0	0	0	0	0	1.47910177108e-06	2.95820354215e-06	5.91640708431e-06	7.39550885538e-06	8.87461062646e-06	1.47910177108e-05	2.44051792228e-05	2.36656283372e-05	4.21544004757e-05	1.18328141686e-05	0	2.95820354215e-06	3.69775442769e-06	4.43730531323e-06	7.39550885538e-06	8.13505974092e-06	1.55305685963e-05	1.9228323024e-05	2.95820354215e-05	4.58521549034e-05	2.44051792228e-05	2.21865265661e-06	2.21865265661e-06	0	
g__Flexispira	0	0	0	0	0	0	1.84887721385e-05	1.84887721385e-05	1.70096703674e-05	1.70096703674e-05	8.13505974092e-06	8.13505974092e-06	3.69775442769e-06	3.69775442769e-06	0	0	0	1.84887721385e-05	1.84887721385e-05	1.70096703674e-05	1.70096703674e-05	1.62701194818e-05	1.47910177108e-05	6.65595796984e-06	2.95820354215e-06	2.95820354215e-06	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.21865265661e-06	3.69775442769e-06	2.21865265661e-06	0	0	0	0	7.39550885538e-07	2.21865265661e-06	7.39550885538e-07	1.47910177108e-06	7.39550885538e-07	3.69775442769e-06	2.21865265661e-06	0	0	0	
Other	0	0	0	0	0	0	0	0	0	5.91640708431e-06	7.39550885538e-06	3.47588916203e-05	8.13505974092e-05	0.000165659398361	0.000332797898492	0.000454823794606	0.0141845859846	0	0.0	0.0	7.39550885538e-06	5.17685619877e-06	3.91961969335e-05	8.43088009514e-05	0.000168617601903	0.000346849365317	0.000457042447263	0.000773570226273	5.17685619877e-06	8.13505974092e-06	0	
Other	0	0	0	0	0	0	0	1.47910177108e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	7.39550885538e-07	0	0	0	0	0	0	0	0	0	2.21865265661e-06	0.0	0	0	0	0	0	0	0	0	
g__Marinilactibacillus	0	0	0	0	0	0	7.39550885538e-07	7.39550885538e-07	0	0	0	0	0	0	0	0	0	7.39550885538e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Nautella	0	0	0	0	0	0	2.21865265661e-06	1.47910177108e-06	0.0	0.0	0.0	0	0	0	0	0	0	2.21865265661e-06	7.39550885538e-07	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	
g__Caloramator	7.39550885538e-06	7.39550885538e-06	7.39550885538e-06	7.39550885538e-06	7.39550885538e-06	7.39550885538e-06	7.39550885538e-07	7.39550885538e-07	7.39550885538e-07	0.0	0	0	0	0	0	0	0	7.39550885538e-07	7.39550885538e-07	7.39550885538e-07	0.0	0	0	0	0	0	0	0	9.614161512e-06	3.69775442769e-06	0	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39550885538e-07	0	
g__	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39550885538e-07	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	
g__	0	0	0	0	0	0	7.39550885538e-07	7.39550885538e-07	0	0	0	0	0	0	0	0	0	7.39550885538e-07	0.0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	1.18328141686e-05	1.18328141686e-05	1.18328141686e-05	1.18328141686e-05	1.18328141686e-05	1.18328141686e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	7.39550885538e-07	7.39550885538e-07	0.0	0	0	0	0	0	0.0	0.0	0.0	0	7.39550885538e-07	1.47910177108e-06	1.47910177108e-06	0	0	0	
g__Trichococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.21865265661e-06	0	
g__	0.000159003440391	0.000159003440391	0.000159003440391	0.000159003440391	0.000159003440391	0.000159003440391	0.00104202719772	0.00104202719772	0.00103241303621	0.000440772327781	4.807080756e-05	4.28939513612e-05	3.69775442769e-05	2.44051792228e-05	0	0	0	0.00104202719772	0.00104202719772	0.00102871528178	0.000854920823682	0.00022704212186	4.28939513612e-05	3.8456646048e-05	2.44051792228e-05	2.44051792228e-05	0	0	0.000125723650541	3.25402389637e-05	0	
g__Alcanivorax	4.43730531323e-06	4.43730531323e-06	4.43730531323e-06	4.43730531323e-06	4.43730531323e-06	4.43730531323e-06	7.39550885538e-07	7.39550885538e-07	7.39550885538e-07	0	0	0	0	0	0	0	0	7.39550885538e-07	7.39550885538e-07	0.0	0	0	0	0	0	0	0	0	2.95820354215e-06	5.17685619877e-06	0	
Other	0	0	0	0	0	0	0	0	1.47910177108e-06	1.47910177108e-06	0	0	0	0	7.39550885538e-07	0	6.65595796984e-06	0	0	1.47910177108e-06	0	0	0	0	0	0	0	2.21865265661e-06	0	0	0	
Other	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	7.39550885538e-07	0.0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	
g__	0.0063054108501	0.0063054108501	0.0063054108501	0.0063054108501	0.0063054108501	0.0063054108501	0.0137955822188	0.0137941031171	0.0137408554533	0.0136498906944	0.0134805335416	0.0132534914197	0.0100800785699	0	0	0	0	0.0137955822188	0.0137955822188	0.013774874794	0.0136380578802	0.0136166109045	0.0101961880589	6.21222743852e-05	1.47910177108e-06	0	0	0	0.00593785405999	0.00622036249826	0	
g__	0	0	0	0	0	0	9.614161512e-06	9.614161512e-06	8.87461062646e-06	2.21865265661e-06	7.39550885538e-07	0	0	0	0	0	0	9.614161512e-06	9.614161512e-06	9.614161512e-06	7.39550885538e-07	7.39550885538e-07	0	0	0	0	0	0	0	0	0	
g__Lysinibacillus	0	0	0	0	0	0	7.39550885538e-07	7.39550885538e-07	0	0	0	0	0	0	0	0	0	7.39550885538e-07	7.39550885538e-07	7.39550885538e-07	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	1.10932632831e-05	4.21544004757e-05	5.54663164154e-05	9.83602677766e-05	0.000162701194818	0.000241833139571	0.000471093914088	0.000987300432194	0.00524415532935	0	5.91640708431e-06	9.614161512e-06	1.47910177108e-05	6.21222743852e-05	9.31834115778e-05	0.000149389278879	0.000271415174993	0.000599036217286	0.00102723618001	0.00492540889768	2.95820354215e-06	2.95820354215e-06	0	
