#NodeID	NodeType	Abundance	Color	Size	Shape
blast_1.0	sample	4.0	blast	4.0	blast_1.0
847	otu	0.0	p__Proteobacteria	0.0	f__Alteromonadaceae_g__Microbulbifer
846	otu	3.47588916203e-05	p__Proteobacteria	3.47588916203e-05	f__Chromatiaceae_g__Chromatium
845	otu	0.0	p__Proteobacteria	0.0	f__125ds10_g__
844	otu	0.0	p__Proteobacteria	0.0	f___g__
843	otu	0.0001789713143	p__Firmicutes	0.0001789713143	f__Carnobacteriaceae_g__
842	otu	14.2585400671	p__Firmicutes	14.2585400671	f__Staphylococcaceae_g__Staphylococcus
841	otu	7.17364358972e-05	p__Bacteroidetes	7.17364358972e-05	Other_Other
840	otu	0.0	p__Armatimonadetes	0.0	f___g__
821	otu	0.0	p__Firmicutes	0.0	f__Ruminococcaceae_g__Oscillospira
853	otu	1.47910177108e-06	p__Proteobacteria	1.47910177108e-06	Other_Other
849	otu	0.000309132270155	p__Proteobacteria	0.000309132270155	f__Rhodobacteraceae_Other
848	otu	5.17685619877e-06	p__Proteobacteria	5.17685619877e-06	f___g__
823	otu	1.47910177108e-06	p__Euryarchaeota	1.47910177108e-06	f__Thermococcaceae_g__Pyrococcus
822	otu	2.95820354215e-06	p__Firmicutes	2.95820354215e-06	f__Natranaerobiaceae_g__
240	otu	2.62655623457e-06	p__Proteobacteria	2.62655623457e-06	Other_Other
390	otu	8.13542554784e-05	p__Proteobacteria	8.13542554784e-05	f__Neisseriaceae_Other
732	otu	6.88552960051e-06	p__Euryarchaeota	6.88552960051e-06	Other_Other
753	otu	7.39550885538e-07	p__Proteobacteria	7.39550885538e-07	Other_Other
752	otu	0.000421544004757	p__Firmicutes	0.000421544004757	f__Streptococcaceae_Other
751	otu	0.801363154864	p__Firmicutes	0.801363154864	f__Clostridiaceae_g__Clostridium
750	otu	4.43730531322e-06	p__Proteobacteria	4.43730531322e-06	f__Geobacteraceae_g__Geobacter
757	otu	2.51447301083e-05	p__Proteobacteria	2.51447301083e-05	f__Enterobacteriaceae_g__Edwardsiella
756	otu	7.3955088554e-06	p__Proteobacteria	7.3955088554e-06	f__Burkholderiaceae_g__Burkholderia
755	otu	0.0	p__Actinobacteria	0.0	f__Nocardioidaceae_Other
754	otu	7.39550885538e-06	p__Firmicutes	7.39550885538e-06	f__Christensenellaceae_g__
560	otu	7.65058844501e-07	p__Proteobacteria	7.65058844501e-07	f__Hyphomonadaceae_g__
561	otu	3.82529422251e-05	p__Proteobacteria	3.82529422251e-05	f__Rhodobacteraceae_g__Rhodovulum
759	otu	2.58842809938e-05	p__Firmicutes	2.58842809938e-05	f__Bacillaceae_g__Thalassobacillus
758	otu	5.9164070843e-06	p__Proteobacteria	5.9164070843e-06	f__Desulfobulbaceae_g__
564	otu	0.0	p__Firmicutes	0.0	f__Syntrophomonadaceae_g__Syntrophomonas
565	otu	7.65058844501e-07	p__Proteobacteria	7.65058844501e-07	Other_Other
566	otu	0.0	p__Actinobacteria	0.0	f__Nocardiaceae_g__Rhodococcus
701	otu	0.0195870365369	p__Proteobacteria	0.0195870365369	f__Moraxellaceae_Other
739	otu	0.00604855522462	p__Proteobacteria	0.00604855522462	Other_Other
229	otu	0.00978479749251	p__Firmicutes	0.00978479749251	Other_Other
507	otu	7.650588445e-06	p__Proteobacteria	7.650588445e-06	f__Burkholderiaceae_g__Burkholderia
227	otu	8.75518744856e-07	p__Proteobacteria	8.75518744856e-07	f__Desulfuromonadaceae_g__
226	otu	2.62655623457e-06	p__Firmicutes	2.62655623457e-06	f__Paenibacillaceae_Other
225	otu	0.00338212891138	p__Proteobacteria	0.00338212891138	f__Pseudomonadaceae_g__
985	otu	0.0	p__Proteobacteria	0.0	f__Halomonadaceae_g__Candidatus Portiera
223	otu	0.0407072440421	p__Proteobacteria	0.0407072440421	f__Enterobacteriaceae_Other
222	otu	5.25311246913e-05	p__Proteobacteria	5.25311246913e-05	f__Neisseriaceae_g__
221	otu	9.63070619342e-06	p__Firmicutes	9.63070619342e-06	f__Carnobacteriaceae_Other
220	otu	1.05062249383e-05	p__Firmicutes	1.05062249383e-05	f___g__
114	otu	4.37759372428e-06	p__Firmicutes	4.37759372428e-06	f__Staphylococcaceae_g__
391	otu	0.00011064178745	p__Firmicutes	0.00011064178745	f___g__
726	otu	0.0	p__Proteobacteria	0.0	f__Neisseriaceae_g__Conchiformibius
727	otu	0.00420399835053	p__Firmicutes	0.00420399835053	Other_Other
724	otu	0.0	p__Firmicutes	0.0	f__Paenibacillaceae_Other
725	otu	2.2951765335e-06	p__Proteobacteria	2.2951765335e-06	f__Desulfuromonadaceae_g__
568	otu	4.2843295292e-05	p__Firmicutes	4.2843295292e-05	f__Ruminococcaceae_g__Faecalibacterium
723	otu	0.00403032999283	p__Proteobacteria	0.00403032999283	f__Pseudomonadaceae_g__
720	otu	0.0	p__Proteobacteria	0.0	f__Neisseriaceae_g__
721	otu	0.283277573294	p__Proteobacteria	0.283277573294	f__Enterobacteriaceae_Other
728	otu	0.0360947112247	p__Firmicutes	0.0360947112247	f__Staphylococcaceae_Other
729	otu	2.2951765335e-06	p__Proteobacteria	2.2951765335e-06	f___g__
605	otu	9.18070613402e-06	p__Firmicutes	9.18070613402e-06	Other_Other
604	otu	0.0	p__Proteobacteria	0.0	Other_Other
607	otu	0.000134650356632	p__Proteobacteria	0.000134650356632	f__Rhodobacteraceae_g__Nautella
606	otu	2.2951765335e-06	p__Firmicutes	2.2951765335e-06	f__Aerococcaceae_g__Marinilactibacillus
601	otu	9.94576497851e-06	p__Proteobacteria	9.94576497851e-06	f__Helicobacteraceae_g__Flexispira
600	otu	0.00303498843614	p__Proteobacteria	0.00303498843614	f__Rhodobacteraceae_Other
603	otu	0.086444763899	p__Firmicutes	0.086444763899	Other_Other
602	otu	0.0	p__[Thermi]	0.0	Other_Other
159	otu	1.75103748971e-06	p__Proteobacteria	1.75103748971e-06	Other_Other
158	otu	0.0	p__Proteobacteria	0.0	f__Thiotrichaceae_g__B46
112	otu	5.25311246914e-06	p__Proteobacteria	5.25311246914e-06	f__Oceanospirillaceae_g__
609	otu	7.65058844501e-07	p__Proteobacteria	7.65058844501e-07	f__Bartonellaceae_g__
608	otu	4.51384718256e-05	p__Firmicutes	4.51384718256e-05	f__Clostridiaceae_g__Caloramator
976	otu	0.0118224604562	p__Firmicutes	0.0118224604562	Other_Other
634	otu	0.0847311504298	p__Proteobacteria	0.0847311504298	f__Neisseriaceae_g__Neisseria
399	otu	1.56200170518e-05	p__Proteobacteria	1.56200170518e-05	f__Pasteurellaceae_Other
635	otu	3.8252942225e-06	p__Proteobacteria	3.8252942225e-06	f__Phyllobacteriaceae_Other
959	otu	0.000244051792228	p__Proteobacteria	0.000244051792228	Other_Other
958	otu	1.47910177108e-06	p__Proteobacteria	1.47910177108e-06	f__Syntrophobacteraceae_g__
398	otu	0.0	p__Actinobacteria	0.0	f__Yaniellaceae_g__
48	otu	0.0897581817227	p__Firmicutes	0.0897581817227	Other_Other
49	otu	4.53960310802	p__Proteobacteria	4.53960310802	f__Moraxellaceae_g__Acinetobacter
951	otu	2.95820354215e-06	p__Proteobacteria	2.95820354215e-06	f__Hyphomicrobiaceae_g__Rhodobium
950	otu	0.354465999887	p__Proteobacteria	0.354465999887	f__Moraxellaceae_Other
953	otu	1.18328141686e-05	p__Proteobacteria	1.18328141686e-05	f__Thiotrichaceae_g__
952	otu	0.115719745713	p__Firmicutes	0.115719745713	f__Bacillaceae_g__
42	otu	1.78928977919	p__[Thermi]	1.78928977919	f__Deinococcaceae_g__Deinococcus
954	otu	2.58842809938e-05	p__Firmicutes	2.58842809938e-05	f__Planococcaceae_g__Planococcus
957	otu	0.0	p__Proteobacteria	0.0	f__Methylobacteriaceae_g__Methylobacterium
956	otu	0.00100800785699	p__Firmicutes	0.00100800785699	f__Staphylococcaceae_g__Salinicoccus
638	otu	0.0	p__WS3	0.0	f___g__
5	otu	0.000404489660123	p__Firmicutes	0.000404489660123	f__Streptococcaceae_Other
639	otu	0.000104048002852	p__Proteobacteria	0.000104048002852	f__Neisseriaceae_Other
460	otu	0.0	p__Proteobacteria	0.0	f__Syntrophobacteraceae_g__
489	otu	2.34300255778e-05	p__Proteobacteria	2.34300255778e-05	Other_Other
488	otu	1.30166808765e-06	p__Actinobacteria	1.30166808765e-06	f__Nocardiaceae_Other
487	otu	1.8874187271e-05	p__Proteobacteria	1.8874187271e-05	f__Halomonadaceae_g__Candidatus Portiera
486	otu	1.30166808765e-06	p__Proteobacteria	1.30166808765e-06	f__Enterobacteriaceae_g__Candidatus Blochmannia
485	otu	6.50834043827e-07	p__Proteobacteria	6.50834043827e-07	f__Moraxellaceae_g__Alkanindiges
484	otu	5.20667235061e-06	p__Proteobacteria	5.20667235061e-06	f__Rhizobiaceae_g__Sinorhizobium
483	otu	2.47316936654e-05	p__Euryarchaeota	2.47316936654e-05	Other_Other
482	otu	5.85750639443e-06	p__Firmicutes	5.85750639443e-06	f__Streptococcaceae_g__
481	otu	0.000308495336774	Other	0.000308495336774	Other_Other
480	otu	1.95250213148e-06	p__Proteobacteria	1.95250213148e-06	f___g__
509	otu	1.530117689e-06	p__Proteobacteria	1.530117689e-06	f__Desulfobulbaceae_g__
955	otu	0.0	p__Proteobacteria	0.0	f__Rhodobacteraceae_g__Thalassobius
472	otu	0.249186132028	p__Proteobacteria	0.249186132028	f__Enterobacteriaceae_Other
473	otu	0.0	p__Firmicutes	0.0	f__Peptococcaceae_g__Desulfotomaculum
470	otu	1.95250213148e-06	p__Firmicutes	1.95250213148e-06	f__Carnobacteriaceae_Other
471	otu	4.55583830679e-06	p__Proteobacteria	4.55583830679e-06	f__Neisseriaceae_g__
476	otu	6.50834043827e-07	p__Proteobacteria	6.50834043827e-07	f__Desulfuromonadaceae_g__
477	otu	0.0	p__Proteobacteria	0.0	f__Neisseriaceae_g__Conchiformibius
474	otu	0.00350409049196	p__Proteobacteria	0.00350409049196	f__Pseudomonadaceae_g__
475	otu	0.0	p__Firmicutes	0.0	f__Paenibacillaceae_Other
478	otu	0.00356461805804	p__Firmicutes	0.00356461805804	Other_Other
479	otu	0.0342683649097	p__Firmicutes	0.0342683649097	f__Staphylococcaceae_Other
