Precison-Recall Output 
Values: precision,recall,f-measure,true positive, false positive,false negative
Set	Level_Method	Level	Method	Sample	P	R	F	TP	FP	FN
5 mothur_0.9	5 mothur_0.9	5	mothur_0.9	Mock.2	0.461538461538462	0.857142857142857	0.6	6	7	1
5 mothur_0.9	5 mothur_0.9	5	mothur_0.9	Mock.1	0.416666666666667	0.625	0.5	5	7	3
5 rdp_0.1	5 rdp_0.1	5	rdp_0.1	Mock.3	0.466666666666667	1	0.636363636363636	7	8	0
5 rdp_0.1	5 rdp_0.1	5	rdp_0.1	Mock.2	0.466666666666667	1	0.636363636363636	7	8	0
5 rdp_0.1	5 rdp_0.1	5	rdp_0.1	Mock.1	0.466666666666667	1	0.636363636363636	7	8	0
5 rdp_0.4	5 rdp_0.4	5	rdp_0.4	Mock.3	0.538461538461538	1	0.7	7	6	0
5 rdp_0.4	5 rdp_0.4	5	rdp_0.4	Mock.2	0.538461538461538	1	0.7	7	6	0
5 rdp_0.4	5 rdp_0.4	5	rdp_0.4	Mock.1	0.538461538461538	1	0.7	7	6	0
5 rdp_0.7	5 rdp_0.7	5	rdp_0.7	Mock.3	0.5	1	0.666666666666667	7	7	0
5 rdp_0.7	5 rdp_0.7	5	rdp_0.7	Mock.2	0.5	1	0.666666666666667	7	7	0
5 rdp_0.7	5 rdp_0.7	5	rdp_0.7	Mock.1	0.5	1	0.666666666666667	7	7	0
5 rdp_1.0	5 rdp_1.0	5	rdp_1.0	Mock.3	0.166666666666667	0.142857142857143	0.153846153846154	1	5	6
5 rdp_1.0	5 rdp_1.0	5	rdp_1.0	Mock.2	0.166666666666667	0.142857142857143	0.153846153846154	1	5	6
5 rdp_1.0	5 rdp_1.0	5	rdp_1.0	Mock.1	0.166666666666667	0.142857142857143	0.153846153846154	1	5	6
5 blast_1.0	5 blast_1.0	5	blast_1.0	Mock.3	0.6	0.857142857142857	0.705882352941176	6	4	1
5 blast_1.0	5 blast_1.0	5	blast_1.0	Mock.2	0.6	0.857142857142857	0.705882352941176	6	4	1
5 blast_1.0	5 blast_1.0	5	blast_1.0	Mock.1	0.6	0.857142857142857	0.705882352941176	6	4	1
5 blast_1e-10	5 blast_1e-10	5	blast_1e-10	Mock.3	0.6	0.857142857142857	0.705882352941176	6	4	1
5 blast_1e-10	5 blast_1e-10	5	blast_1e-10	Mock.2	0.6	0.857142857142857	0.705882352941176	6	4	1
5 blast_1e-10	5 blast_1e-10	5	blast_1e-10	Mock.1	0.6	0.857142857142857	0.705882352941176	6	4	1
5 mothur_0.1	5 mothur_0.1	5	mothur_0.1	Mock.3	0.4375	1	0.608695652173913	7	9	0
5 mothur_0.1	5 mothur_0.1	5	mothur_0.1	Mock.2	0.4375	1	0.608695652173913	7	9	0
5 mothur_0.1	5 mothur_0.1	5	mothur_0.1	Mock.1	0.4375	1	0.608695652173913	7	9	0
5 mothur_0.4	5 mothur_0.4	5	mothur_0.4	Mock.3	0.5	1	0.666666666666667	7	7	0
5 mothur_0.4	5 mothur_0.4	5	mothur_0.4	Mock.2	0.5	1	0.666666666666667	7	7	0
5 mothur_0.4	5 mothur_0.4	5	mothur_0.4	Mock.1	0.5	1	0.666666666666667	7	7	0
5 mothur_0.7	5 mothur_0.7	5	mothur_0.7	Mock.3	0.583333333333333	1	0.736842105263158	7	5	0
5 mothur_0.7	5 mothur_0.7	5	mothur_0.7	Mock.2	0.583333333333333	1	0.736842105263158	7	5	0
5 mothur_0.7	5 mothur_0.7	5	mothur_0.7	Mock.1	0.583333333333333	1	0.736842105263158	7	5	0
5 mothur_1.0	5 mothur_1.0	5	mothur_1.0	Mock.3	0.2	0.142857142857143	0.166666666666667	1	4	6
5 mothur_1.0	5 mothur_1.0	5	mothur_1.0	Mock.2	0	0	0	0	4	8
5 mothur_1.0	5 mothur_1.0	5	mothur_1.0	Mock.1	0	0	0	0	4	8
5 rdp_0.2	5 rdp_0.2	5	rdp_0.2	Mock.3	0.5	1	0.666666666666667	7	7	0
5 rdp_0.2	5 rdp_0.2	5	rdp_0.2	Mock.2	0.5	1	0.666666666666667	7	7	0
5 rdp_0.2	5 rdp_0.2	5	rdp_0.2	Mock.1	0.5	1	0.666666666666667	7	7	0
5 rdp_0.5	5 rdp_0.5	5	rdp_0.5	Mock.3	0.538461538461538	1	0.7	7	6	0
5 rdp_0.5	5 rdp_0.5	5	rdp_0.5	Mock.2	0.538461538461538	1	0.7	7	6	0
5 rdp_0.5	5 rdp_0.5	5	rdp_0.5	Mock.1	0.538461538461538	1	0.7	7	6	0
5 rdp_0.8	5 rdp_0.8	5	rdp_0.8	Mock.3	0.5	0.857142857142857	0.631578947368421	6	6	1
5 rdp_0.8	5 rdp_0.8	5	rdp_0.8	Mock.2	0.5	0.857142857142857	0.631578947368421	6	6	1
5 rdp_0.8	5 rdp_0.8	5	rdp_0.8	Mock.1	0.5	0.857142857142857	0.631578947368421	6	6	1
5 blast_100.0	5 blast_100.0	5	blast_100.0	Mock.3	0.6	0.857142857142857	0.705882352941176	6	4	1
5 blast_100.0	5 blast_100.0	5	blast_100.0	Mock.2	0.6	0.857142857142857	0.705882352941176	6	4	1
5 blast_100.0	5 blast_100.0	5	blast_100.0	Mock.1	0.6	0.857142857142857	0.705882352941176	6	4	1
5 blast_1e-30	5 blast_1e-30	5	blast_1e-30	Mock.3	0.545454545454545	0.857142857142857	0.666666666666667	6	5	1
5 blast_1e-30	5 blast_1e-30	5	blast_1e-30	Mock.2	0.545454545454545	0.857142857142857	0.666666666666667	6	5	1
5 blast_1e-30	5 blast_1e-30	5	blast_1e-30	Mock.1	0.545454545454545	0.857142857142857	0.666666666666667	6	5	1
5 mothur_0.2	5 mothur_0.2	5	mothur_0.2	Mock.3	0.466666666666667	1	0.636363636363636	7	8	0
5 mothur_0.2	5 mothur_0.2	5	mothur_0.2	Mock.2	0.466666666666667	1	0.636363636363636	7	8	0
5 mothur_0.2	5 mothur_0.2	5	mothur_0.2	Mock.1	0.466666666666667	1	0.636363636363636	7	8	0
5 mothur_0.5	5 mothur_0.5	5	mothur_0.5	Mock.3	0.538461538461538	1	0.7	7	6	0
5 mothur_0.5	5 mothur_0.5	5	mothur_0.5	Mock.2	0.538461538461538	1	0.7	7	6	0
5 mothur_0.5	5 mothur_0.5	5	mothur_0.5	Mock.1	0.538461538461538	1	0.7	7	6	0
5 mothur_0.8	5 mothur_0.8	5	mothur_0.8	Mock.3	0.5	0.857142857142857	0.631578947368421	6	6	1
5 mothur_0.8	5 mothur_0.8	5	mothur_0.8	Mock.2	0.5	0.857142857142857	0.631578947368421	6	6	1
5 mothur_0.8	5 mothur_0.8	5	mothur_0.8	Mock.1	0.5	0.857142857142857	0.631578947368421	6	6	1
5 rdp_0.0	5 rdp_0.0	5	rdp_0.0	Mock.3	0.466666666666667	1	0.636363636363636	7	8	0
5 rdp_0.0	5 rdp_0.0	5	rdp_0.0	Mock.2	0.466666666666667	1	0.636363636363636	7	8	0
5 rdp_0.0	5 rdp_0.0	5	rdp_0.0	Mock.1	0.466666666666667	1	0.636363636363636	7	8	0
5 rdp_0.3	5 rdp_0.3	5	rdp_0.3	Mock.3	0.538461538461538	1	0.7	7	6	0
5 rdp_0.3	5 rdp_0.3	5	rdp_0.3	Mock.2	0.538461538461538	1	0.7	7	6	0
5 rdp_0.3	5 rdp_0.3	5	rdp_0.3	Mock.1	0.538461538461538	1	0.7	7	6	0
5 rdp_0.6	5 rdp_0.6	5	rdp_0.6	Mock.3	0.5	1	0.666666666666667	7	7	0
5 rdp_0.6	5 rdp_0.6	5	rdp_0.6	Mock.2	0.5	1	0.666666666666667	7	7	0
5 rdp_0.6	5 rdp_0.6	5	rdp_0.6	Mock.1	0.5	1	0.666666666666667	7	7	0
5 rdp_0.9	5 rdp_0.9	5	rdp_0.9	Mock.3	0.545454545454545	0.857142857142857	0.666666666666667	6	5	1
5 rdp_0.9	5 rdp_0.9	5	rdp_0.9	Mock.2	0.545454545454545	0.857142857142857	0.666666666666667	6	5	1
5 rdp_0.9	5 rdp_0.9	5	rdp_0.9	Mock.1	0.545454545454545	0.857142857142857	0.666666666666667	6	5	1
5 rtax_single	5 rtax_single	5	rtax_single	Mock.3	0.538461538461538	1	0.7	7	6	0
5 rtax_single	5 rtax_single	5	rtax_single	Mock.2	0.538461538461538	1	0.7	7	6	0
5 rtax_single	5 rtax_single	5	rtax_single	Mock.1	0.538461538461538	1	0.7	7	6	0
5 blast_0.0001	5 blast_0.0001	5	blast_0.0001	EUK.Mock.1	0.18	0.818181818181818	0.295081967213115	9	41	2
5 blast_1e-06	5 blast_1e-06	5	blast_1e-06	EUK.Mock.1	0.18	0.818181818181818	0.295081967213115	9	41	2
5 mothur_0.0	5 mothur_0.0	5	mothur_0.0	EUK.Mock.1	0.0833333333333333	0.909090909090909	0.152671755725191	10	110	1
5 mothur_0.3	5 mothur_0.3	5	mothur_0.3	EUK.Mock.1	0.285714285714286	0.909090909090909	0.434782608695652	10	25	1
5 mothur_0.6	5 mothur_0.6	5	mothur_0.6	EUK.Mock.1	0.409090909090909	0.818181818181818	0.545454545454546	9	13	2
5 mothur_0.9	5 mothur_0.9	5	mothur_0.9	EUK.Mock.1	0.4375	0.636363636363636	0.518518518518518	7	9	4
5 rdp_0.1	5 rdp_0.1	5	rdp_0.1	EUK.Mock.1	0.161290322580645	0.909090909090909	0.273972602739726	10	52	1
5 rdp_0.4	5 rdp_0.4	5	rdp_0.4	EUK.Mock.1	0.344827586206897	0.909090909090909	0.5	10	19	1
5 rdp_0.7	5 rdp_0.7	5	rdp_0.7	EUK.Mock.1	0.444444444444444	0.727272727272727	0.551724137931034	8	10	3
5 rdp_1.0	5 rdp_1.0	5	rdp_1.0	EUK.Mock.1	0.2	0.181818181818182	0.19047619047619	2	8	9
5 blast_1.0	5 blast_1.0	5	blast_1.0	EUK.Mock.1	0.18	0.818181818181818	0.295081967213115	9	41	2
5 blast_1e-10	5 blast_1e-10	5	blast_1e-10	EUK.Mock.1	0.195652173913043	0.818181818181818	0.315789473684211	9	37	2
5 mothur_0.1	5 mothur_0.1	5	mothur_0.1	EUK.Mock.1	0.161290322580645	0.909090909090909	0.273972602739726	10	52	1
5 mothur_0.4	5 mothur_0.4	5	mothur_0.4	EUK.Mock.1	0.357142857142857	0.909090909090909	0.512820512820513	10	18	1
5 mothur_0.7	5 mothur_0.7	5	mothur_0.7	EUK.Mock.1	0.45	0.818181818181818	0.580645161290323	9	11	2
5 mothur_1.0	5 mothur_1.0	5	mothur_1.0	EUK.Mock.1	0.1	0.0909090909090909	0.0952380952380952	1	9	10
5 rdp_0.2	5 rdp_0.2	5	rdp_0.2	EUK.Mock.1	0.256410256410256	0.909090909090909	0.4	10	29	1
5 rdp_0.5	5 rdp_0.5	5	rdp_0.5	EUK.Mock.1	0.391304347826087	0.818181818181818	0.529411764705882	9	14	2
5 rdp_0.8	5 rdp_0.8	5	rdp_0.8	EUK.Mock.1	0.411764705882353	0.636363636363636	0.5	7	10	4
5 blast_100.0	5 blast_100.0	5	blast_100.0	EUK.Mock.1	0.18	0.818181818181818	0.295081967213115	9	41	2
5 blast_1e-30	5 blast_1e-30	5	blast_1e-30	EUK.Mock.1	0.310344827586207	0.818181818181818	0.45	9	20	2
5 mothur_0.2	5 mothur_0.2	5	mothur_0.2	EUK.Mock.1	0.256410256410256	0.909090909090909	0.4	10	29	1
5 mothur_0.5	5 mothur_0.5	5	mothur_0.5	EUK.Mock.1	0.36	0.818181818181818	0.5	9	16	2
5 mothur_0.8	5 mothur_0.8	5	mothur_0.8	EUK.Mock.1	0.5	0.818181818181818	0.620689655172414	9	9	2
5 rdp_0.0	5 rdp_0.0	5	rdp_0.0	EUK.Mock.1	0.0813008130081301	0.909090909090909	0.149253731343284	10	113	1
5 rdp_0.3	5 rdp_0.3	5	rdp_0.3	EUK.Mock.1	0.285714285714286	0.909090909090909	0.434782608695652	10	25	1
5 rdp_0.6	5 rdp_0.6	5	rdp_0.6	EUK.Mock.1	0.363636363636364	0.727272727272727	0.484848484848485	8	14	3
5 rdp_0.9	5 rdp_0.9	5	rdp_0.9	EUK.Mock.1	0.466666666666667	0.636363636363636	0.538461538461539	7	8	4
5 rtax_single	5 rtax_single	5	rtax_single	EUK.Mock.1	0.3	0.818181818181818	0.439024390243902	9	21	2
5 blast_0.0001	5 blast_0.0001	5	blast_0.0001	MockMiSeq.even	0.344827586206897	0.833333333333333	0.487804878048781	10	19	2
5 blast_1e-06	5 blast_1e-06	5	blast_1e-06	MockMiSeq.even	0.344827586206897	0.833333333333333	0.487804878048781	10	19	2
5 mothur_0.0	5 mothur_0.0	5	mothur_0.0	MockMiSeq.even	0.37037037037037	0.833333333333333	0.512820512820513	10	17	2
5 mothur_0.3	5 mothur_0.3	5	mothur_0.3	MockMiSeq.even	0.357142857142857	0.833333333333333	0.5	10	18	2
5 mothur_0.6	5 mothur_0.6	5	mothur_0.6	MockMiSeq.even	0.344827586206897	0.833333333333333	0.487804878048781	10	19	2
5 mothur_0.9	5 mothur_0.9	5	mothur_0.9	MockMiSeq.even	0.3125	0.833333333333333	0.454545454545455	10	22	2
5 rdp_0.1	5 rdp_0.1	5	rdp_0.1	MockMiSeq.even	0.357142857142857	0.833333333333333	0.5	10	18	2
5 rdp_0.4	5 rdp_0.4	5	rdp_0.4	MockMiSeq.even	0.344827586206897	0.833333333333333	0.487804878048781	10	19	2
5 rdp_0.7	5 rdp_0.7	5	rdp_0.7	MockMiSeq.even	0.344827586206897	0.833333333333333	0.487804878048781	10	19	2
5 rdp_1.0	5 rdp_1.0	5	rdp_1.0	MockMiSeq.even	0.28125	0.75	0.409090909090909	9	23	3
5 blast_1.0	5 blast_1.0	5	blast_1.0	MockMiSeq.even	0.344827586206897	0.833333333333333	0.487804878048781	10	19	2
5 blast_1e-10	5 blast_1e-10	5	blast_1e-10	MockMiSeq.even	0.344827586206897	0.833333333333333	0.487804878048781	10	19	2
5 mothur_0.1	5 mothur_0.1	5	mothur_0.1	MockMiSeq.even	0.344827586206897	0.833333333333333	0.487804878048781	10	19	2
5 mothur_0.4	5 mothur_0.4	5	mothur_0.4	MockMiSeq.even	0.37037037037037	0.833333333333333	0.512820512820513	10	17	2
5 mothur_0.7	5 mothur_0.7	5	mothur_0.7	MockMiSeq.even	0.344827586206897	0.833333333333333	0.487804878048781	10	19	2
5 mothur_1.0	5 mothur_1.0	5	mothur_1.0	MockMiSeq.even	0.28125	0.75	0.409090909090909	9	23	3
5 rdp_0.2	5 rdp_0.2	5	rdp_0.2	MockMiSeq.even	0.357142857142857	0.833333333333333	0.5	10	18	2
5 rdp_0.5	5 rdp_0.5	5	rdp_0.5	MockMiSeq.even	0.344827586206897	0.833333333333333	0.487804878048781	10	19	2
5 rdp_0.8	5 rdp_0.8	5	rdp_0.8	MockMiSeq.even	0.333333333333333	0.833333333333333	0.476190476190476	10	20	2
5 blast_100.0	5 blast_100.0	5	blast_100.0	MockMiSeq.even	0.344827586206897	0.833333333333333	0.487804878048781	10	19	2
5 blast_1e-30	5 blast_1e-30	5	blast_1e-30	MockMiSeq.even	0.37037037037037	0.833333333333333	0.512820512820513	10	17	2
5 mothur_0.2	5 mothur_0.2	5	mothur_0.2	MockMiSeq.even	0.357142857142857	0.833333333333333	0.5	10	18	2
5 mothur_0.5	5 mothur_0.5	5	mothur_0.5	MockMiSeq.even	0.37037037037037	0.833333333333333	0.512820512820513	10	17	2
5 mothur_0.8	5 mothur_0.8	5	mothur_0.8	MockMiSeq.even	0.344827586206897	0.833333333333333	0.487804878048781	10	19	2
5 rdp_0.0	5 rdp_0.0	5	rdp_0.0	MockMiSeq.even	0.37037037037037	0.833333333333333	0.512820512820513	10	17	2
5 rdp_0.3	5 rdp_0.3	5	rdp_0.3	MockMiSeq.even	0.344827586206897	0.833333333333333	0.487804878048781	10	19	2
5 rdp_0.6	5 rdp_0.6	5	rdp_0.6	MockMiSeq.even	0.333333333333333	0.833333333333333	0.476190476190476	10	20	2
5 rdp_0.9	5 rdp_0.9	5	rdp_0.9	MockMiSeq.even	0.32258064516129	0.833333333333333	0.465116279069767	10	21	2
5 rtax_single	5 rtax_single	5	rtax_single	MockMiSeq.even	0.303030303030303	0.833333333333333	0.444444444444444	10	23	2
5 blast_0.0001	5 blast_0.0001	5	blast_0.0001	Even1	0.28	0.933333333333333	0.430769230769231	14	36	1
5 blast_0.0001	5 blast_0.0001	5	blast_0.0001	Even4	0.28	0.933333333333333	0.430769230769231	14	36	1
5 blast_0.0001	5 blast_0.0001	5	blast_0.0001	Even3	0.28	0.933333333333333	0.430769230769231	14	36	1
5 blast_1e-06	5 blast_1e-06	5	blast_1e-06	Even1	0.28	0.933333333333333	0.430769230769231	14	36	1
5 blast_1e-06	5 blast_1e-06	5	blast_1e-06	Even4	0.28	0.933333333333333	0.430769230769231	14	36	1
5 blast_1e-06	5 blast_1e-06	5	blast_1e-06	Even3	0.28	0.933333333333333	0.430769230769231	14	36	1
5 mothur_0.0	5 mothur_0.0	5	mothur_0.0	Even1	0.208955223880597	0.933333333333333	0.341463414634146	14	53	1
5 mothur_0.0	5 mothur_0.0	5	mothur_0.0	Even4	0.208955223880597	0.933333333333333	0.341463414634146	14	53	1
5 mothur_0.0	5 mothur_0.0	5	mothur_0.0	Even3	0.208955223880597	0.933333333333333	0.341463414634146	14	53	1
5 mothur_0.3	5 mothur_0.3	5	mothur_0.3	Even1	0.285714285714286	0.933333333333333	0.4375	14	35	1
5 mothur_0.3	5 mothur_0.3	5	mothur_0.3	Even4	0.285714285714286	0.933333333333333	0.4375	14	35	1
5 mothur_0.3	5 mothur_0.3	5	mothur_0.3	Even3	0.285714285714286	0.933333333333333	0.4375	14	35	1
5 mothur_0.6	5 mothur_0.6	5	mothur_0.6	Even1	0.368421052631579	0.933333333333333	0.528301886792453	14	24	1
5 mothur_0.6	5 mothur_0.6	5	mothur_0.6	Even4	0.368421052631579	0.933333333333333	0.528301886792453	14	24	1
5 mothur_0.6	5 mothur_0.6	5	mothur_0.6	Even3	0.368421052631579	0.933333333333333	0.528301886792453	14	24	1
5 mothur_0.9	5 mothur_0.9	5	mothur_0.9	Even1	0.411764705882353	0.933333333333333	0.571428571428571	14	20	1
5 mothur_0.9	5 mothur_0.9	5	mothur_0.9	Even4	0.411764705882353	0.933333333333333	0.571428571428571	14	20	1
5 mothur_0.9	5 mothur_0.9	5	mothur_0.9	Even3	0.411764705882353	0.933333333333333	0.571428571428571	14	20	1
5 rdp_0.1	5 rdp_0.1	5	rdp_0.1	Even1	0.215384615384615	0.933333333333333	0.35	14	51	1
5 rdp_0.1	5 rdp_0.1	5	rdp_0.1	Even4	0.215384615384615	0.933333333333333	0.35	14	51	1
5 rdp_0.1	5 rdp_0.1	5	rdp_0.1	Even3	0.215384615384615	0.933333333333333	0.35	14	51	1
5 rdp_0.4	5 rdp_0.4	5	rdp_0.4	Even1	0.35	0.933333333333333	0.509090909090909	14	26	1
5 rdp_0.4	5 rdp_0.4	5	rdp_0.4	Even4	0.35	0.933333333333333	0.509090909090909	14	26	1
5 rdp_0.4	5 rdp_0.4	5	rdp_0.4	Even3	0.35	0.933333333333333	0.509090909090909	14	26	1
5 rdp_0.7	5 rdp_0.7	5	rdp_0.7	Even1	0.4	0.933333333333333	0.56	14	21	1
5 rdp_0.7	5 rdp_0.7	5	rdp_0.7	Even4	0.4	0.933333333333333	0.56	14	21	1
5 rdp_0.7	5 rdp_0.7	5	rdp_0.7	Even3	0.4	0.933333333333333	0.56	14	21	1
5 rdp_1.0	5 rdp_1.0	5	rdp_1.0	Even1	0.392857142857143	0.733333333333333	0.511627906976744	11	17	4
5 rdp_1.0	5 rdp_1.0	5	rdp_1.0	Even4	0.392857142857143	0.733333333333333	0.511627906976744	11	17	4
5 rdp_1.0	5 rdp_1.0	5	rdp_1.0	Even3	0.392857142857143	0.733333333333333	0.511627906976744	11	17	4
5 blast_1.0	5 blast_1.0	5	blast_1.0	Even1	0.28	0.933333333333333	0.430769230769231	14	36	1
5 blast_1.0	5 blast_1.0	5	blast_1.0	Even4	0.28	0.933333333333333	0.430769230769231	14	36	1
5 blast_1.0	5 blast_1.0	5	blast_1.0	Even3	0.28	0.933333333333333	0.430769230769231	14	36	1
5 blast_1e-10	5 blast_1e-10	5	blast_1e-10	Even1	0.28	0.933333333333333	0.430769230769231	14	36	1
5 blast_1e-10	5 blast_1e-10	5	blast_1e-10	Even4	0.28	0.933333333333333	0.430769230769231	14	36	1
5 blast_1e-10	5 blast_1e-10	5	blast_1e-10	Even3	0.28	0.933333333333333	0.430769230769231	14	36	1
5 mothur_0.1	5 mothur_0.1	5	mothur_0.1	Even1	0.208955223880597	0.933333333333333	0.341463414634146	14	53	1
5 mothur_0.1	5 mothur_0.1	5	mothur_0.1	Even4	0.208955223880597	0.933333333333333	0.341463414634146	14	53	1
5 mothur_0.1	5 mothur_0.1	5	mothur_0.1	Even3	0.208955223880597	0.933333333333333	0.341463414634146	14	53	1
5 mothur_0.4	5 mothur_0.4	5	mothur_0.4	Even1	0.333333333333333	0.933333333333333	0.491228070175439	14	28	1
5 mothur_0.4	5 mothur_0.4	5	mothur_0.4	Even4	0.333333333333333	0.933333333333333	0.491228070175439	14	28	1
5 mothur_0.4	5 mothur_0.4	5	mothur_0.4	Even3	0.333333333333333	0.933333333333333	0.491228070175439	14	28	1
5 mothur_0.7	5 mothur_0.7	5	mothur_0.7	Even1	0.4	0.933333333333333	0.56	14	21	1
5 mothur_0.7	5 mothur_0.7	5	mothur_0.7	Even4	0.4	0.933333333333333	0.56	14	21	1
5 mothur_0.7	5 mothur_0.7	5	mothur_0.7	Even3	0.4	0.933333333333333	0.56	14	21	1
5 mothur_1.0	5 mothur_1.0	5	mothur_1.0	Even1	0.379310344827586	0.733333333333333	0.5	11	18	4
5 mothur_1.0	5 mothur_1.0	5	mothur_1.0	Even4	0.379310344827586	0.733333333333333	0.5	11	18	4
5 mothur_1.0	5 mothur_1.0	5	mothur_1.0	Even3	0.379310344827586	0.733333333333333	0.5	11	18	4
5 rdp_0.2	5 rdp_0.2	5	rdp_0.2	Even1	0.254545454545455	0.933333333333333	0.4	14	41	1
5 rdp_0.2	5 rdp_0.2	5	rdp_0.2	Even4	0.254545454545455	0.933333333333333	0.4	14	41	1
5 rdp_0.2	5 rdp_0.2	5	rdp_0.2	Even3	0.254545454545455	0.933333333333333	0.4	14	41	1
5 rdp_0.5	5 rdp_0.5	5	rdp_0.5	Even1	0.35	0.933333333333333	0.509090909090909	14	26	1
5 rdp_0.5	5 rdp_0.5	5	rdp_0.5	Even4	0.35	0.933333333333333	0.509090909090909	14	26	1
5 rdp_0.5	5 rdp_0.5	5	rdp_0.5	Even3	0.35	0.933333333333333	0.509090909090909	14	26	1
5 rdp_0.8	5 rdp_0.8	5	rdp_0.8	Even1	0.4	0.933333333333333	0.56	14	21	1
5 rdp_0.8	5 rdp_0.8	5	rdp_0.8	Even4	0.4	0.933333333333333	0.56	14	21	1
5 rdp_0.8	5 rdp_0.8	5	rdp_0.8	Even3	0.4	0.933333333333333	0.56	14	21	1
5 blast_100.0	5 blast_100.0	5	blast_100.0	Even1	0.28	0.933333333333333	0.430769230769231	14	36	1
5 blast_100.0	5 blast_100.0	5	blast_100.0	Even4	0.28	0.933333333333333	0.430769230769231	14	36	1
5 blast_100.0	5 blast_100.0	5	blast_100.0	Even3	0.28	0.933333333333333	0.430769230769231	14	36	1
5 blast_1e-30	5 blast_1e-30	5	blast_1e-30	Even1	0.318181818181818	0.933333333333333	0.474576271186441	14	30	1
5 blast_1e-30	5 blast_1e-30	5	blast_1e-30	Even4	0.318181818181818	0.933333333333333	0.474576271186441	14	30	1
5 blast_1e-30	5 blast_1e-30	5	blast_1e-30	Even3	0.318181818181818	0.933333333333333	0.474576271186441	14	30	1
5 mothur_0.2	5 mothur_0.2	5	mothur_0.2	Even1	0.254545454545455	0.933333333333333	0.4	14	41	1
5 mothur_0.2	5 mothur_0.2	5	mothur_0.2	Even4	0.254545454545455	0.933333333333333	0.4	14	41	1
5 mothur_0.2	5 mothur_0.2	5	mothur_0.2	Even3	0.254545454545455	0.933333333333333	0.4	14	41	1
5 mothur_0.5	5 mothur_0.5	5	mothur_0.5	Even1	0.358974358974359	0.933333333333333	0.518518518518518	14	25	1
5 mothur_0.5	5 mothur_0.5	5	mothur_0.5	Even4	0.358974358974359	0.933333333333333	0.518518518518518	14	25	1
5 mothur_0.5	5 mothur_0.5	5	mothur_0.5	Even3	0.358974358974359	0.933333333333333	0.518518518518518	14	25	1
5 mothur_0.8	5 mothur_0.8	5	mothur_0.8	Even1	0.411764705882353	0.933333333333333	0.571428571428571	14	20	1
5 mothur_0.8	5 mothur_0.8	5	mothur_0.8	Even4	0.411764705882353	0.933333333333333	0.571428571428571	14	20	1
5 mothur_0.8	5 mothur_0.8	5	mothur_0.8	Even3	0.411764705882353	0.933333333333333	0.571428571428571	14	20	1
5 rdp_0.0	5 rdp_0.0	5	rdp_0.0	Even1	0.212121212121212	0.933333333333333	0.345679012345679	14	52	1
5 rdp_0.0	5 rdp_0.0	5	rdp_0.0	Even4	0.212121212121212	0.933333333333333	0.345679012345679	14	52	1
5 rdp_0.0	5 rdp_0.0	5	rdp_0.0	Even3	0.212121212121212	0.933333333333333	0.345679012345679	14	52	1
5 rdp_0.3	5 rdp_0.3	5	rdp_0.3	Even1	0.291666666666667	0.933333333333333	0.444444444444444	14	34	1
5 rdp_0.3	5 rdp_0.3	5	rdp_0.3	Even4	0.291666666666667	0.933333333333333	0.444444444444444	14	34	1
5 rdp_0.3	5 rdp_0.3	5	rdp_0.3	Even3	0.291666666666667	0.933333333333333	0.444444444444444	14	34	1
5 rdp_0.6	5 rdp_0.6	5	rdp_0.6	Even1	0.368421052631579	0.933333333333333	0.528301886792453	14	24	1
5 rdp_0.6	5 rdp_0.6	5	rdp_0.6	Even4	0.368421052631579	0.933333333333333	0.528301886792453	14	24	1
5 rdp_0.6	5 rdp_0.6	5	rdp_0.6	Even3	0.368421052631579	0.933333333333333	0.528301886792453	14	24	1
5 rdp_0.9	5 rdp_0.9	5	rdp_0.9	Even1	0.424242424242424	0.933333333333333	0.583333333333333	14	19	1
5 rdp_0.9	5 rdp_0.9	5	rdp_0.9	Even4	0.40625	0.8125	0.541666666666667	13	19	3
5 rdp_0.9	5 rdp_0.9	5	rdp_0.9	Even3	0.424242424242424	0.933333333333333	0.583333333333333	14	19	1
5 rtax_single	5 rtax_single	5	rtax_single	Even1	0.28	0.933333333333333	0.430769230769231	14	36	1
5 rtax_single	5 rtax_single	5	rtax_single	Even4	0.26530612244898	0.8125	0.4	13	36	3
5 rtax_single	5 rtax_single	5	rtax_single	Even3	0.28	0.933333333333333	0.430769230769231	14	36	1
6 blast_0.0001	6 blast_0.0001	6	blast_0.0001	HMPMockV1.1.Even1	0.5	0.5	0.5	10	10	10
6 blast_0.0001	6 blast_0.0001	6	blast_0.0001	HMPMockV1.1.Even2	0.523809523809524	0.578947368421053	0.55	11	10	8
6 blast_0.0001	6 blast_0.0001	6	blast_0.0001	HMPMockV1.2.Staggered2	0.444444444444444	0.363636363636364	0.4	8	10	14
6 blast_0.0001	6 blast_0.0001	6	blast_0.0001	HMPMockV1.2.Staggered1	0.411764705882353	0.304347826086957	0.35	7	10	16
6 blast_1e-06	6 blast_1e-06	6	blast_1e-06	HMPMockV1.1.Even1	0.5	0.5	0.5	10	10	10
6 blast_1e-06	6 blast_1e-06	6	blast_1e-06	HMPMockV1.1.Even2	0.523809523809524	0.578947368421053	0.55	11	10	8
6 blast_1e-06	6 blast_1e-06	6	blast_1e-06	HMPMockV1.2.Staggered2	0.444444444444444	0.363636363636364	0.4	8	10	14
